gene,phi,logPhi,sd,logSd,0.025,0.975,log10.0.025,log10.0.975
Y61A9LA.5,0.996397197246552,-0.050082344561815297,4.78813467948203e-5,2.14429447207989e-5,0.348978108664354,2.12597265044848,-0.457201815904208,0.327557206056518
F54D11.3,1.00446438789368,-0.0421016812324524,4.7172342417506e-5,1.97216244928429e-5,0.369668327023586,2.17976167003314,-0.432187881463911,0.338408936719896
nhr-220,1.00785517692566,-0.0444197356700897,5.78941773471423e-5,1.99191783501082e-5,0.371489648520947,2.19791306853294,-0.430053285477768,0.342010477990766
srr-5,0.994458198547363,-0.0473215021193027,4.73648904743336e-5,1.99142488206757e-5,0.367249379307032,2.17671377857526,-0.435038935323169,0.337801237917784
B0238.13,0.994089424610138,-0.0477708205580711,4.80768249950876e-5,1.98395101643499e-5,0.357836070905129,2.15473694006602,-0.44631591820947,0.333394252335181
B0238.13,1.00405991077423,-0.0439670383930206,4.80702196179526e-5,2.02260976600203e-5,0.364176288992167,2.16601056257884,-0.438688339539814,0.335660553960642
ZC317.1,0.99571418762207,-0.0496795363724232,4.84433247540299e-5,2.11980431355321e-5,0.361555863420169,2.17137720783551,-0.441824594258807,0.336735265893448
C18C4.4,1.0042337179184,-0.0423160716891289,4.78210227201857e-5,1.96461881407989e-5,0.374654935051997,2.18053339123726,-0.426368544583524,0.338562710186622
F25B4.3,1.01244425773621,-0.0401172190904617,4.83653623482728e-5,2.01452106363486e-5,0.367631141096354,2.22219304641088,-0.434587707755646,0.346781716509297
srx-124,1.00296831130981,-0.0426204912364483,4.72120690962135e-5,1.97568236420694e-5,0.366429436206818,2.20688364108403,-0.436009661058564,0.343778773792117
C02G6.1,1.00057601928711,-0.0448064617812634,4.70925638622822e-5,2.0110702395256e-5,0.354669608920813,2.16548458139102,-0.450176024466954,0.335555092849321
F29G9.7,0.999549150466919,-0.0446666590869427,4.76026248960458e-5,1.97256409080439e-5,0.367183447132508,2.19563797513644,-0.435116915255391,0.341560710141731
fbxa-178,1.00324761867523,-0.0432886779308319,4.88621554997114e-5,1.97133888976117e-5,0.375411072621743,2.18636543750763,-0.425492923698215,0.339722690442473
K12B6.8,0.9873326420784,-0.0503190830349922,4.65104390650144e-5,2.01709999778185e-5,0.366296578943729,2.12928744157155,-0.436167166977141,0.328234290445066
T28C12.5,0.994435548782349,-0.0469787158071995,4.66523062233038e-5,1.99066487261904e-5,0.363411042342583,2.12866134643555,-0.439601888408019,0.328106571428665
F13H6.4,0.992465317249298,-0.0481311082839966,4.66560080254342e-5,2.01101337028902e-5,0.360786696771781,2.15077588756879,-0.442749534439531,0.332595156214512
K04A8.2,0.994652926921844,-0.0474648512899876,4.81451316935332e-5,1.9989170219449e-5,0.362793053686619,2.19450472990672,-0.440341107318,0.341336498465793
K04A8.10,0.997435569763184,-0.0462574623525143,4.7614656338844e-5,2.00246850799772e-5,0.371482800940673,2.18313042322795,-0.430061303655473,0.339079661966141
ZK1055.5,0.993335664272308,-0.0469279922544956,4.69517730797541e-5,1.9754110118379e-5,0.360865449905395,2.14457206527392,-0.442654696333663,0.331340626154563
T15B7.10,1.00314557552338,-0.0431575998663902,4.73654756332633e-5,1.99693049755196e-5,0.360714775820573,2.17609550158183,-0.442836265405039,0.337677803424677
C55H1.1,1.00206518173218,-0.0430100560188293,4.80394218060402e-5,1.96952524135086e-5,0.379136434197426,2.15717048843702,-0.421204526430366,0.333884465321297
srx-138,0.999225556850433,-0.0454705245792866,4.75410084259553e-5,2.01511078566661e-5,0.363481546193361,2.18280715147654,-0.439517653061905,0.339015367044679
C13F10.8,1.01220333576202,-0.0307216439396143,4.42203409562495e-5,1.77583661997945e-5,0.405001148084799,1.97475350300471,-0.392544208749158,0.295512892601313
C13A2.11,1.00403964519501,-0.0459884963929653,4.92448449970873e-5,2.12552326786158e-5,0.365983016043901,2.21023807724317,-0.43653906819062,0.344438921843332
C13A2.2,0.995815455913544,-0.0474119298160076,4.74013814368724e-5,2.02245679677174e-5,0.359820732474327,2.20043391187986,-0.443914109248264,0.34250832904344
F07G11.7,0.996410429477692,-0.0459384769201279,4.67698475479649e-5,1.99839568985427e-5,0.365547073880831,2.17770112752914,-0.43705671791247,0.337998273702454
F10G2.11,1.00449776649475,-0.0423958785831928,4.76686039530386e-5,1.97315908387464e-5,0.369885332385699,2.20313865939776,-0.43193303888439,0.343041831158869
srp-5,1.0104900598526,-0.0411661826074123,4.91277428557737e-5,1.99425263048261e-5,0.367500151942174,2.27821473081907,-0.434742673587839,0.357594582400783
srh-126,0.98959481716156,-0.0493747815489769,4.70547614783412e-5,1.98850187939912e-5,0.360448597619931,2.19361777106921,-0.4431567091471,0.341160954035472
srh-93,0.997307598590851,-0.045661237090826,4.75681632125403e-5,1.97901127021148e-5,0.365200647960107,2.1762494345506,-0.437468461221452,0.337708266320625
str-259,0.994871973991394,-0.0468568056821823,4.69725848730739e-5,2.00273303215468e-5,0.364780952284733,2.12007837692896,-0.437967847624509,0.326351910539824
srh-221,0.99381422996521,-0.0471090450882912,4.67031491746326e-5,1.98644408541129e-5,0.366740738103787,2.13570000727971,-0.435640879226712,0.329540147655415
srh-230,0.996694326400757,-0.0461496934294701,4.87730493831025e-5,1.98249844934059e-5,0.364946208149195,2.14144023855527,-0.437771147020742,0.330705508232633
srh-267,1.0005077123642,-0.0441144220530987,4.7176371392642e-5,1.97744581214602e-5,0.360049723585447,2.20669409632683,-0.443637519333795,0.343742127081728
C54F6.2,0.996832251548767,-0.0469374358654022,4.68889835480942e-5,2.06632337782598e-5,0.371757624049981,2.17623832027117,-0.429740235592606,0.337706452580528
clec-211,0.998791813850403,-0.0460448525846004,4.88318937754529e-5,1.99465085114415e-5,0.36749214977026,2.17438282171885,-0.434752069480923,0.337335932381901
clec-211,1.00104188919067,-0.044483233243227,4.80203850146679e-5,1.99042139119929e-5,0.364860936254263,2.15837139685949,-0.437872653139204,0.334126174568034
clec-46,0.995017170906067,-0.0473413392901421,4.65670275567123e-5,2.02513452748269e-5,0.35879712626338,2.14573650360107,-0.445151147122615,0.331576386799275
str-147,0.994764864444733,-0.0465328097343445,4.64345280067187e-5,1.99502154329686e-5,0.360353875656923,2.16222318410873,-0.443271011286849,0.3349005121748
T05B11.5,1.00277292728424,-0.0425563156604767,4.67287579792239e-5,1.98533675398888e-5,0.368274606764317,2.1716304620107,-0.433828339402531,0.336785923896164
vps-32.2,0.99722284078598,-0.0459706000983715,4.73977472806152e-5,1.9959766219202e-5,0.366516882181168,2.2047593096892,-0.435906279306637,0.343361008412516
F26D11.4,1.0041766166687,-0.0423671714961529,4.82864994911192e-5,1.95846742482055e-5,0.370824368794759,2.20428777138392,-0.430831787542316,0.343268206856613
ZC513.7,1.00154280662537,-0.0439898855984211,4.82393534210114e-5,1.97234443995148e-5,0.374548361698786,2.18534365097682,-0.426492098329281,0.339519710755746
str-128,0.99792218208313,-0.0453897789120674,4.73865900004119e-5,1.99047005243466e-5,0.360249779373407,2.14658279617627,-0.443396276705128,0.331747643354968
srt-25,0.995444536209106,-0.0455096215009689,4.64861669114885e-5,1.96261038606437e-5,0.366212809830904,2.1422361433506,-0.436266505239587,0.330867049260107
F21F8.6,1.00207793712616,-0.044010829180479,4.80630568260013e-5,1.9864464296052e-5,0.361954016735156,2.1861020108064,-0.44134666155642,0.339670413895371
asp-11,1.00334453582764,-0.0435755997896194,4.83284707610486e-5,1.98936271484517e-5,0.370199546466271,2.19564986228943,-0.43156417879304,0.341563083863985
W02D7.1,0.999462962150574,-0.0434961505234241,4.64402061074388e-5,1.9554408648671e-5,0.367764801780383,2.15384770433108,-0.434429895032288,0.333214915026171
ZK994.1,0.999007523059845,-0.0449534244835377,4.75599018520172e-5,1.97698335728107e-5,0.366376623262962,2.20056890249252,-0.436072251874966,0.342534971098837
ZC196.1,0.999792098999023,-0.0450991503894329,4.76826110223576e-5,1.99960151815389e-5,0.361993822207054,2.17824150125186,-0.441298908298603,0.338105933014955
B0507.15,0.999492764472961,-0.0445110350847244,4.72565823566892e-5,1.98830113279223e-5,0.369043633093437,2.16713325182597,-0.432922328919623,0.335885605635374
B0507.17,0.999315142631531,-0.042854942381382,4.64884283398269e-5,1.93074951600214e-5,0.372926484296719,2.13989585638046,-0.428376794238347,0.330392637547856
F07B7.17,0.996676862239838,-0.0476292818784714,4.85774709658123e-5,2.02684906894424e-5,0.360565374046564,2.17503597338994,-0.443015986661467,0.337466442680991
EGAP798.1,0.993910253047943,-0.0466089062392712,4.65206389462273e-5,1.97733786230518e-5,0.367190543562174,2.15426238576571,-0.435108524034044,0.33329857703448
K06C4.27,0.996294617652893,-0.0471350215375423,4.70541724554151e-5,2.04425982859053e-5,0.359079646567504,2.14697190125783,-0.444809213497116,0.331826328491016
nhr-194,0.991576671600342,-0.0495260395109653,4.68229720341995e-5,2.05495038182044e-5,0.359381872415543,2.16885924140612,-0.444443836096323,0.336230976580158
nhr-144,1.00251233577728,-0.0429881252348423,4.73894908000832e-5,1.9652840744707e-5,0.374315781146288,2.17933972477913,-0.426762041679047,0.338324934826085
T18H9.11,1.00489819049835,-0.0442033745348454,4.92515984169331e-5,2.0341546125327e-5,0.359076025585334,2.22324694593747,-0.444813590429143,0.346987702032502
K06A4.8,0.999890148639679,-0.0448593087494373,4.78575083872677e-5,1.98512883773547e-5,0.366903292139371,2.18207631508509,-0.435448422018148,0.338869272232904
F11A3.4,0.986948847770691,-0.0534972548484802,4.74894418401243e-5,2.14055670678009e-5,0.358146155873934,2.14676239490509,-0.445939712306719,0.331783973273179
F11A3.3,0.997072160243988,-0.0455545522272587,4.73111304030736e-5,1.97861846852356e-5,0.36783695841829,2.16579130093257,-0.434344637365274,0.335616588337653
C50F4.15,1.00399315357208,-0.0442845225334167,5.28283080870991e-5,1.99424655943037e-5,0.363682677348455,2.2185317436854,-0.439277492562699,0.346065621899569
sru-32,0.998013496398926,-0.0461171828210354,4.84972216459233e-5,2.00138930778233e-5,0.360327017555634,2.17062745690346,-0.443303172986615,0.336585287902368
sru-34,0.997224807739258,-0.0445947647094727,4.62465501478081e-5,1.96474794036674e-5,0.367431664466858,2.11934037009875,-0.434823455520892,0.32620070743366
R07B5.2,1.00496530532837,-0.0456375740468502,5.94802626081825e-5,2.00854792281122e-5,0.368683584531148,2.18372637629509,-0.433346204019144,0.339198218430647
R07B5.10,0.990752041339874,-0.0470449477434158,4.58141218005046e-5,1.94715407347575e-5,0.370339131106933,2.12483143806457,-0.431400398692743,0.327324479078038
T11A5.8,0.995423257350922,-0.0469499453902245,4.67973112999856e-5,2.00868757823316e-5,0.357661584764719,2.14477319916089,-0.446527703985348,0.33138137289265
srj-35,0.993985533714294,-0.0483986772596836,4.73807658534191e-5,2.0418589734154e-5,0.367362240701914,2.16607465147972,-0.434905540987534,0.335673368956548
T07C12.4,0.987514138221741,-0.0511039271950722,4.657462039113e-5,2.05152779569421e-5,0.368183825413386,2.11531248688698,-0.433935301107604,0.325374508571388
srj-34,0.998344600200653,-0.0461912006139755,4.85337976768288e-5,1.99659719668978e-5,0.365315050383409,2.23706405758858,-0.43733244115595,0.349678411830773
K08H10.11,1.00743746757507,-0.0434664636850357,4.96217637099803e-5,2.02833030011322e-5,0.359649399667978,2.2389966070652,-0.444120767948677,0.350053415854576
K08H10.5,0.996310234069824,-0.0445819161832333,4.64965355618245e-5,1.93932617939886e-5,0.373094457636277,2.15277371406555,-0.428181360864944,0.332998333918519
C08B6.15,1.005366563797,-0.042462095618248,5.10763543523099e-5,1.96171435891545e-5,0.372686276584864,2.18807767232259,-0.428656615329051,0.34006267453944
C51E3.8,0.988611400127411,-0.0493424981832504,4.63809280796597e-5,1.99667313410577e-5,0.353557847688595,2.10904159545898,-0.45153953265171,0.324085144379198
AC3.9,1.01091492176056,-0.0390469804406166,4.73959882614901e-5,1.95746654534892e-5,0.374348106980324,2.16991097927093,-0.426724463144815,0.336441908176397
AC3.11,0.998490989208221,-0.0446243770420551,4.73619928872976e-5,1.9572239778991e-5,0.374566105008125,2.18800674279531,-0.426471633260317,0.340048647354171
AC3.13,0.99297297000885,-0.0485247559845448,4.79904122164749e-5,2.00644654071852e-5,0.366059863815705,2.18022232850393,-0.436447896117832,0.338500780837267
F15H10.6,0.987973809242249,-0.0499440059065819,4.62212141771593e-5,2.0080773256854e-5,0.354286201298237,2.11326611836751,-0.450645844030958,0.324954147328899
Y32F6A.6,0.99512654542923,-0.046924389898777,4.73554309749476e-5,1.99838590309279e-5,0.365713893373807,2.15508504112561,-0.436858541361812,0.333464339736335
F25D1.7,1.00684499740601,-0.0430375449359417,5.00409733260775e-5,2.00076472667707e-5,0.373721542209387,2.21380529006322,-0.427451868805109,0.345139346810296
D1054.6,0.99346649646759,-0.0482190661132336,4.68392855964334e-5,2.03890860550477e-5,0.358587906012932,2.14393001397451,-0.44540450029258,0.331210603972546
C29A12.2,1.00346803665161,-0.0437492020428181,4.73423689461388e-5,2.0304204090348e-5,0.355965746939182,2.17483759323756,-0.44859223506781,0.337426814805537
F17C11.16,0.991679906845093,-0.0472797192633152,4.627294622003e-5,1.96543211119407e-5,0.377426607906818,2.1445569217205,-0.423167487934559,0.331337551340383
C45B11.7,1.00116455554962,-0.04365149512887,4.74885805105984e-5,1.97617255197858e-5,0.371244252224763,2.15439013242722,-0.430340396682918,0.333324338903658
Y42A5A.6,0.99059385061264,-0.0501234084367752,4.66341442928373e-5,2.10297833224601e-5,0.366422898819049,2.13487250606219,-0.436017712828047,0.329371925603126
T19C4.10,0.99798446893692,-0.0455390699207783,4.73195832013503e-5,2.00281627004706e-5,0.367478204021851,2.13431838353475,-0.434768422880728,0.329259031702662
srh-9,0.990169644355774,-0.0483824126422405,4.62846279032036e-5,1.99404106676222e-5,0.367861449718475,2.13301628232002,-0.434315747234128,0.328994169088229
T11F9.13,0.99657666683197,-0.0478096380829811,4.69397320426197e-5,2.09292354214533e-5,0.354360451797644,2.15480747421582,-0.450554822547279,0.33340845501215
C55A6.8,1.00333452224731,-0.0421201847493649,4.76094735510432e-5,1.94952059990604e-5,0.370631874352694,2.17797584335009,-0.431057234296511,0.338053039490621
srx-71,1.00020062923431,-0.0448303408920765,4.67763450691156e-5,2.01837484797886e-5,0.358182423313459,2.13565033276876,-0.445895729670196,0.329529997380048
srx-91,0.994452059268951,-0.0490736067295074,4.78708173976534e-5,2.08749514367915e-5,0.362437626471122,2.15794707536697,-0.440766746574023,0.334040706814599
srx-89,0.998098075389862,-0.0450580343604088,4.70247451744902e-5,1.98058517760897e-5,0.364775404582421,2.17646134893099,-0.437974452400649,0.337750958415114
srx-81,0.994839429855347,-0.0444874502718449,4.61538876191742e-5,1.91727689474002e-5,0.379726239293814,2.14607864618301,-0.420529394180489,0.331645632880943
D2023.8,1.00255131721497,-0.0443403571844101,4.83947303589905e-5,1.9974178953747e-5,0.36270980561773,2.21858982245127,-0.4404407056643,0.34607700898467
tag-348,0.999653041362762,-0.0443122386932373,4.68169297693142e-5,1.98086174521119e-5,0.364519526561101,2.18842520912488,-0.438279203296741,0.340131708688747
srw-80,0.997220695018768,-0.045697059482336,4.76429045079601e-5,1.97771829805389e-5,0.374201684693495,2.19083524942398,-0.426894292557442,0.340609683654579
F55C5.2,0.998024344444275,-0.0456762500107288,4.66274160342099e-5,2.0254608333415e-5,0.362339530140162,2.17160344719887,-0.44088444617779,0.336780519939355
F55C5.17,0.977957308292389,-0.0426337942481041,4.17859517735241e-5,1.69746829448173e-5,0.407759091506402,1.83123235404491,-0.389596353993011,0.262743342182049
F23H12.11,0.993593335151672,-0.0455310083925724,4.58362824040322e-5,1.9416077545715e-5,0.368904405087233,2.15986633102099,-0.433086224668194,0.334426869862634
ZC455.13,1.00539994239807,-0.0417299345135689,4.77777043431048e-5,1.9732035453673e-5,0.380753582467635,2.19149109522501,-0.419356266333537,0.340739617683264
C44H9.2,0.990347743034363,-0.0478926077485085,4.64021548638159e-5,1.96200004225939e-5,0.36288247331976897,2.1476491689682,-0.440234029176585,0.331963336702238
F54F3.2,1.0074268579483,-0.040296882390976,4.71849904435134e-5,1.95618075699182e-5,0.372420924405257,2.17958833575248,-0.428966174683063,0.338374262421927
F42E8.2,0.990252315998077,-0.0482186526060104,4.58704843013662e-5,1.98821147878723e-5,0.361288797110319,2.11238119602203,-0.442145505077074,0.324772288458175
F57B1.8,1.00202620029449,-0.04361966624856,4.72348767353936e-5,1.99365206720078e-5,0.370400916288296,2.18312320907911,-0.431327962274414,0.339078172160231
C50B6.13,0.995527565479279,-0.046683456748724,4.64196291174488e-5,2.02548207634783e-5,0.369401478767395,2.15705360770225,-0.432501385641145,0.333860819926226
Y2H9A.5,1.00740480422974,-0.0407302789390087,4.79974476960233e-5,1.95664070328925e-5,0.38114063963294,2.21638867259026,-0.418914767467301,0.345645920060827
F25H9.9,0.99550998210907,-0.0476445816457272,4.80888338556967e-5,2.02494237973805e-5,0.359120737512906,2.18178262313207,-0.444759517116355,0.338811382143558
C56A3.9,0.987762212753296,-0.0484958700835705,4.57134414506016e-5,1.95944393316568e-5,0.362550321221352,2.14800192515055,-0.44063170623427,0.332034654866711
C56A3.10,0.994520425796509,-0.0474257171154022,4.74761310637511e-5,2.00579706854844e-5,0.356062153726816,2.16298347910245,-0.448474185693481,0.335053063536512
F53F4.8,0.995957612991333,-0.0459981262683868,4.68890757090278e-5,1.97877586212295e-5,0.365790951997042,2.18805993596713,-0.43676705892312,0.340059071239773
F35E12.4,1.001335978508,-0.0455016084015369,4.98952662754953e-5,2.01985906600309e-5,0.367425695310036,2.18110244671504,-0.434830775658549,0.338676064448363
F20G2.7,0.997049987316132,-0.0480447709560394,4.71441678797997e-5,2.1001825659163e-5,0.355631908029318,2.17333747347196,-0.448999281079403,0.337127162336996
oac-33,0.99446964263916,-0.0466016680002213,4.73992751691824e-5,1.96852771321575e-5,0.368080831319094,2.18118713498116,-0.434056867741697,0.338692927261955
F55B12.11,0.993342995643616,-0.0468758903443813,4.61106172508708e-5,1.98946486281807e-5,0.36966331700484,2.15232613285383,-0.432193657672693,0.332908078515519
F09F3.8,0.991248726844788,-0.0477218478918076,4.69136904940757e-5,1.96668732157128e-5,0.365150299668312,2.13906896710396,-0.437528383504615,0.330224778509146
T26F2.4,0.990992188453674,-0.0471495240926743,4.63175673782032e-5,1.94537082645959e-5,0.373814777036508,2.14168692628543,-0.427343593067953,0.33075596608225
T26F2.2,0.999012470245361,-0.0444040112197399,4.66169358482108e-5,1.98911692027211e-5,0.367777106165886,2.14629474679629,-0.434416251022743,0.331689360468282
T08G5.14,0.991828203201294,-0.0481560528278351,4.69680545955911e-5,1.98902636657762e-5,0.355038173993429,2.13466982444127,-0.449724951576756,0.329330421849423
T08G5.4,0.997692108154297,-0.0456800647079945,4.72449596406108e-5,1.9898479412201e-5,0.367270450045665,2.18442706465721,-0.435014013510558,0.339337544361761
T08G5.13,0.993971407413483,-0.0473143048584461,4.63022929409619e-5,2.03413492520694e-5,0.361366478850444,2.12924511035283,-0.442052271966926,0.32822564042961
T08G5.8,0.994924128055573,-0.0490698255598545,4.9010307711873e-5,2.0545845187238e-5,0.348498328775167,2.17011719346046,-0.457799609997732,0.336483109917998
F58D12.2,1.00548911094666,-0.0421657226979733,4.7085190633696e-5,1.9987125686125e-5,0.367037266989549,2.16364428003629,-0.435290741386704,0.33518578573506
D1086.20,1.00194180011749,-0.0430290251970291,4.67723278310976e-5,1.97839628878343e-5,0.370110381394625,2.15204800566037,-0.431668761919237,0.332851875135164
K02E11.8,0.996657133102417,-0.0482670366764069,4.79774143582545e-5,2.07680745054284e-5,0.349175874143839,2.19055262009303,-0.456955801417906,0.340553628760512
F40G12.3,0.99480664730072,-0.0477868467569351,4.65788562260419e-5,2.04050258412416e-5,0.350443642338117,2.16863725185394,-0.455381919964282,0.3361868849117
F14D7.4,0.99615478515625,-0.0456731058657169,4.69393812556866e-5,1.96321721942164e-5,0.367750790715218,2.18655079205831,-0.434446410028145,0.339759483245355
F14D7.17,0.996635615825653,-0.0473731309175491,4.88140925270956e-5,2.03610308142895e-5,0.3530774059395,2.13755835096041,-0.452130106640167,0.329917965054811
F14D7.16,0.999310076236725,-0.0448846258223057,4.72609525530627e-5,1.99064728156994e-5,0.35421415468057,2.16899594863256,-0.450734139260242,0.33625873856295
R11H6.7,0.992324233055115,-0.0474331341683865,4.66409498551651e-5,1.97751212396052e-5,0.359964927534262,2.14442144831022,-0.443739841128485,0.331310122970786
F43D2.2,0.995428502559662,-0.0475131422281265,4.74872045474138e-5,2.02041726810617e-5,0.357715866963069,2.1621339003245,-0.446461821773573,0.334882559865774
R08A2.8,0.992971897125244,-0.0494280606508255,4.68263500794967e-5,2.08613440837929e-5,0.352192056675752,2.16459125081698,-0.45322046876048,0.335375836189137
Y50E8A.18,0.993823647499084,-0.0469013974070549,4.64907617749398e-5,1.98638341671067e-5,0.3672667786479,2.12556138634682,-0.435018354343831,0.327473625768674
Y50E8A.19,1.00167572498322,-0.0446587130427361,4.81332173701172e-5,2.00564736765998e-5,0.368519253283739,2.21626627047856,-0.433539827760099,0.345621846868264
Y50E8A.14,0.993912875652313,-0.0484612844884396,4.76516705798562e-5,2.02791077065759e-5,0.357118089745442,2.16363455454508,-0.447188152969157,0.33518390803609
H12D21.16,0.995453298091888,-0.0462143868207932,4.66405313257654e-5,1.98206226488506e-5,0.364277969052394,2.18245009581248,-0.438567137690463,0.338944320401874
C25D7.12,0.988806128501892,-0.052314531058073,4.6746183461444e-5,2.1577797556443e-5,0.354241299132506,2.12503866354624,-0.450701002998246,0.327366639054451
C25D7.14,1.00052285194397,-0.0447120852768421,4.79948289166984e-5,1.98999424422572e-5,0.364266426364581,2.16399727066358,-0.438580855600826,0.33525667970063
C25D7.2,0.999042391777039,-0.0456845052540302,4.77679678529849e-5,2.01188151617734e-5,0.365533318122228,2.12780884901683,-0.437073118374465,0.327932607087011
srx-79,0.992541790008545,-0.0475819297134876,4.67854024997335e-5,1.98698102110197e-5,0.363343574106693,2.15139589309692,-0.439682521644943,0.332720312242217
Y75B12A.1,1.00483775138855,-0.0437465012073517,4.822994339347e-5,2.02450558740288e-5,0.360547393808762,2.20453255176544,-0.44303765202438,0.343316474101756
srh-53,1.00611448287964,-0.0409224666655064,4.71339179866825e-5,1.958962871095e-5,0.368307736019293,2.16287527680397,-0.433789224464642,0.335031384660117
srh-54,1.00040185451508,-0.0438013039529324,4.72276440442151e-5,1.9675445423513e-5,0.366719079514345,2.15778852105141,-0.435666509820398,0.334008875944347
T09F5.4,0.995949327945709,-0.0459380447864532,4.63175416408147e-5,1.99250031801506e-5,0.349613667527835,2.12785244981448,-0.456411599272664,0.327941488231241
srh-278,1.00865972042084,-0.0425227768719196,4.93035207098685e-5,2.01733887427267e-5,0.357566167414188,2.23435009717941,-0.446643580767308,0.34915122265947
T09F5.17,0.999251782894135,-0.0464938580989838,4.69407113750687e-5,2.07579157621768e-5,0.360264061888059,2.16418307820956,-0.443379280354254,0.335293972438306
Y75B12B.14,0.993766129016876,-0.0480317547917366,4.78396311306926e-5,1.99610166678753e-5,0.359560585270325,2.18106089433034,-0.444228023647079,0.338667717998447
srh-165,1.00423657894135,-0.0411758758127689,4.73799355711404e-5,1.93483534359409e-5,0.377141496539116,2.15043725371361,-0.423496139832563,0.332526762296983
cyp-34A3,0.996317565441132,-0.0476974435150623,4.8625933302329e-5,2.02900615882409e-5,0.358233446876208,2.19004661838214,-0.44583386879903,0.340453355113213
T10H4.1,1.01076889038086,-0.0403479933738708,4.84795802896141e-5,1.99667546629028e-5,0.371626451114813,2.20190205375353,-0.429893396055447,0.342797995751231
srx-49,1.0083874464035,-0.0426810942590237,4.82808502575767e-5,2.05486019119532e-5,0.358255553990602,2.18997049729029,-0.445807165661469,0.340438263601262
ZK1037.12,0.99553644657135,-0.0472046174108982,4.81930687305224e-5,1.98931983173156e-5,0.369577749321858,2.18998631040255,-0.432294223882914,0.340441400042114
ZK1037.2,1.00440287590027,-0.0424875840544701,4.77694932583577e-5,1.97465078157654e-5,0.372431259105603,2.19435333808263,-0.428953880780016,0.341306541524457
R08H2.15,0.995970904827118,-0.044787235558033,4.67858054007825e-5,1.9367018678521e-5,0.377135964979728,2.18134040435155,-0.423502055423001,0.338723361572371
srh-107,0.998229801654816,-0.0459555014967918,4.92050666559227e-5,1.99117934205197e-5,0.370428451895714,2.20949574510256,-0.431295702163937,0.344293165044431
R08H2.8,0.996064364910126,-0.04443534091115,4.578255329295e-5,1.94625399300025e-5,0.368527386834224,2.126878931125,-0.433530281895673,0.327742730809183
srh-263,0.999858379364014,-0.044274628162384,4.7401848261145e-5,1.97087112708748e-5,0.3673913958172,2.19528927008311,-0.434871226744424,0.341491748306272
str-117,1.00263273715973,-0.0446766018867493,5.02737567835156e-5,2.00992958356508e-5,0.364706621070703,2.19858361681302,-0.438056360967626,0.342142985397974
T26H5.6,1.00272953510284,-0.0450844131410122,4.86792499716645e-5,2.07071579298006e-5,0.365677922964096,2.1733623623848,-0.436901258486921,0.337132136710879
srh-238,1.00751626491547,-0.0421690046787262,4.82349807360162e-5,2.00485744543885e-5,0.36142795458436,2.1607790629069,-0.441978287460092,0.334610362501089
T23F1.2,1.00781726837158,-0.0414742492139339,4.78284460790376e-5,1.99744018263407e-5,0.364022731532653,2.20698637366295,-0.438871557787074,0.343799651057925
T23F1.3,0.998382329940796,-0.0459366254508495,4.72863774415701e-5,2.01294185899691e-5,0.356829086691141,2.16088763872782,-0.447540267333937,0.334632184338967
C06B8.11,0.992879509925842,-0.0499273613095284,4.72085813458026e-5,2.08886176951715e-5,0.352850759526094,2.17582566738129,-0.452408991062636,0.337623992134683
B0391.10,0.998556733131409,-0.0460283346474171,4.67895603354086e-5,2.05639271269888e-5,0.365543094774087,2.16546527147293,-0.437061421562719,0.3355512220501
B0391.8,0.996598064899445,-0.0462708510458469,4.77810336021378e-5,1.98723139147361e-5,0.357749492426713,2.1583260734876,-0.446421073082502,0.334116949563017
B0391.3,0.986511647701263,-0.049205593764782,4.58919033512814e-5,1.95648000571585e-5,0.366082138816516,2.12258324027061,-0.436421467925043,0.326864472285026
B0391.1,0.996918559074402,-0.0464263260364532,4.73400711921613e-5,2.00555505273372e-5,0.3639448252817,2.16124064922333,-0.438964470872494,0.334703052109145
srz-49,0.99708878993988,-0.0438838824629784,4.53273403595553e-5,1.95027840121655e-5,0.364570423960686,2.14637817144394,-0.438218566848107,0.331706188141607
srh-168,1.00360655784607,-0.0437256284058094,4.75870286349536e-5,2.00816859712953e-5,0.360109749188026,2.17267887790998,-0.443565141090202,0.33699551855208
K06B4.3,0.990384578704834,-0.0471759997308254,4.58731269038258e-5,1.95061379165754e-5,0.367969953517119,2.12936426202456,-0.434187646539121,0.328249960839014
K06B4.14,0.993311941623688,-0.0456594787538052,4.5692269755981e-5,1.94427871045093e-5,0.371615970879793,2.11081785957018,-0.429905636491366,0.324450743059887
K06B4.16,0.994409739971161,-0.0471162609755993,4.76010988389133e-5,1.98458276622173e-5,0.358035613596439,2.20230010350545,-0.446073794484376,0.342876462706008
nhr-200,1.00354063510895,-0.0431438200175762,4.76505104110656e-5,1.9857436101223e-5,0.365393638859193,2.16518530050914,-0.437239043408625,0.335495069690578
T23D5.5,0.9979327917099,-0.0464259870350361,4.86977798201598e-5,2.00234460492066e-5,0.369316598027945,2.17263326048851,-0.432601180461028,0.336986419067349
T23D5.15,0.99762088060379,-0.0459094494581223,4.64595231372855e-5,2.02476097700749e-5,0.353839126725992,2.1540752907594,-0.451194205376736,0.333260878122669
srxa-17,0.998844146728516,-0.0446441099047661,4.84412068825166e-5,1.97067293232831e-5,0.374264437208573,2.135250745217,-0.426821542087016,0.3294488669395
