WBID,mean,median,sd,logMean,logSd,logVar,n,min(count),max(count)
WBGene00022202,13.7,2,21.6918022698504,2.61739583283408,3.07693441358831,6.15386882717662,8,0,55
WBGene00022203,14.875,11,11.9096299570678,2.69968195143169,2.47734731294899,4.95469462589798,8,2,37
WBGene00022204,0.7875,0.55,0.538350655773195,-0.238891908282349,-0.619245154604325,-1.23849030920865,8,0.4,2
WBGene00022206,4.4625,5,1.8585228389388,1.49570914710576,0.619781999589429,1.23956399917886,8,0.7,6
WBGene00022207,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022209,0.05,0,0.0925820099772551,-2.99573227355399,-2.37966043290767,-4.75932086581535,8,0,0.2
WBGene00022210,0.0875,0,0.210017006114131,-2.43611648561857,-1.56056677004763,-3.12113354009526,8,0,0.6
WBGene00022211,7.875,8,5.71807909803883,2.0636931847117,1.74363292696968,3.48726585393936,8,1,15
WBGene00022213,0.1375,0,0.232609421256197,-1.98413136187551,-1.45839453560694,-2.91678907121387,8,0,0.6
WBGene00022215,0.0875,0,0.17268882005338,-2.43611648561857,-1.75626403215324,-3.51252806430649,8,0,0.5
WBGene00022216,2.875,2.5,2.23207142742853,1.05605267424931,0.802930045543108,1.60586009108622,8,0,6
WBGene00022217,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022218,0.125,0.05,0.183225076262581,-2.07944154167984,-1.69703995694665,-3.39407991389329,8,0,0.5
WBGene00022219,7.6125,8,3.09858838828264,2.02979163303602,1.13094664916538,2.26189329833075,8,0.9,11
WBGene00022221,1.9125,2,1.18495027020426,0.648411286718554,0.169700807634138,0.339401615268275,8,0,3
WBGene00022223,0.0875,0.1,0.083452296039628,-2.43611648561857,-2.4834801152968,-4.96696023059359,8,0,0.2
WBGene00022224,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00022225,0.2625,0,0.702927551641805,-1.33750419695046,-0.352501448468157,-0.705002896936315,8,0,2
WBGene00022227,1.2625,1,0.988415037175318,0.233093882167378,-0.0116525913297074,-0.0233051826594147,8,0.1,3
WBGene00022228,0.4125,0.3,0.383359212376963,-0.885519073207401,-0.958782838023086,-1.91756567604617,8,0,1
WBGene00022230,0.1375,0,0.219983765634778,-1.98413136187551,-1.51420152792177,-3.02840305584354,8,0,0.6
WBGene00022231,1.2,0.6,1.97411824801425,0.182321556793955,0.680121841959974,1.36024368391995,8,0.1,6
WBGene00022232,30,28,9.21179368294486,3.40119738166216,2.22048458515367,4.44096917030733,8,20,41
WBGene00022233,23.5,23.5,12.0830459735946,3.15700042115011,2.49180331085417,4.98360662170834,8,3,39
WBGene00022235,446,461.5,184.423425843899,6.10031895202006,5.21723434125284,10.4344686825057,8,175,766
WBGene00022236,1.0875,0.65,0.918753036924038,0.083881483980702,-0.0847379229650021,-0.169475845930004,8,0.4,3
WBGene00022237,1.375,0.9,1.14984471001212,0.318453731118535,0.139626898485074,0.279253796970147,8,0,3
WBGene00022240,3.075,0.75,5.5884447108041,1.12330490125848,1.72070102140711,3.44140204281423,8,0,16
WBGene00022242,43.65,30.5,38.9513616119972,3.77620328228561,3.66231372965176,7.32462745930351,8,0.2,111
WBGene00022243,0.125,0,0.231455024943138,-2.07944154167984,-1.46336970103352,-2.92673940206704,8,0,0.5
WBGene00022244,22.5,13,23.5129143845918,3.11351530921037,3.15754981848426,6.31509963696851,8,3,68
WBGene00022245,6.9625,5,5.65279640026573,1.9405386052534,1.73215036081702,3.46430072163403,8,0.7,17
WBGene00022246,0.25,0.1,0.346410161513775,-1.38629436111989,-1.06013176810005,-2.12026353620009,8,0,0.8
WBGene00022247,0.875,0.6,0.920791584918728,-0.133531392624523,-0.0825215604968409,-0.165043120993682,8,0,3
WBGene00022248,285.5,344.5,161.041254696695,5.65424202909607,5.08166057251265,10.1633211450253,8,11,478
WBGene00022250,13.25,13.5,5.65053726901889,2.58399755243223,1.73175063249915,3.46350126499831,8,6,22
WBGene00022251,52.5,56,20.0570614568963,3.96081316959758,2.99858128411131,5.99716256822262,8,16,76
WBGene00022252,2.2125,1.5,2.13570831341735,0.794123097899948,0.75879835438426,1.51759670876852,8,0.3,6
WBGene00022253,42.25,47,15.3692643192277,3.74360435380318,2.73236969168327,5.46473938336653,8,11,58
WBGene00022254,2.575,0.15,5.05816172141619,0.945849534115699,1.62100312112853,3.24200624225706,8,0,14
WBGene00022256,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00022257,32.5,11.5,46.1890525062874,3.48124008933569,3.83274281127017,7.66548562254033,8,2,132
WBGene00022258,8.75,9.5,4.71320333894961,2.16905370036952,1.55036779128199,3.10073558256398,8,1,15
WBGene00022259,19.375,17.5,10.1691058744471,2.96398357523941,2.31935428824532,4.63870857649064,8,8,35
WBGene00022260,24.75,27,13.0247018062932,3.2088254890147,2.56684769342674,5.13369538685348,8,3,40
WBGene00022261,0.1125,0.05,0.17268882005338,-2.18480205733766,-1.75626403215324,-3.51252806430649,8,0,0.5
WBGene00022262,2.775,0.6,4.23379262600331,1.0206507471984,1.44309819324284,2.88619638648568,8,0.3,11
WBGene00022263,0.5,0.05,0.738724769934165,-0.693147180559945,-0.302829863218415,-0.60565972643683,8,0,2
WBGene00022265,4.85,0.95,7.50161887290242,1.57897870494939,2.01511884697039,4.03023769394078,8,0.4,17
WBGene00022266,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022267,0.05,0.05,0.0534522483824849,-2.99573227355399,-2.92896657724173,-5.85793315448346,8,0,0.1
WBGene00022268,35.125,21.5,23.4973402750184,3.55891312765391,3.15688723495835,6.31377446991669,8,19,80
WBGene00022269,11.375,13,4.06860804558161,2.43141796483701,1.40330093741535,2.80660187483071,8,4,15
WBGene00022270,4.8125,5,3.60334665871286,1.5712166996139,1.28186304104634,2.56372608209269,8,0.6,10
WBGene00022271,3.3,0.5,7.21724126162978,1.19392246847243,1.97647278316,3.95294556632001,8,0.1,21
WBGene00022272,0.7125,0.9,0.383359212376963,-0.338975366839331,-0.958782838023086,-1.91756567604617,8,0,1
WBGene00022273,38,30,18.4468348039905,3.63758615972639,2.91489280042997,5.82978560085993,8,25,69
WBGene00022274,29.5625,2.5,55.4752953381696,3.38650666625215,4.01593779261106,8.03187558522212,8,0.1,159
WBGene00022275,0.5375,0.6,0.324862608321909,-0.620826518980319,-1.12435292965857,-2.24870585931714,8,0,1
WBGene00022276,12.75,5.5,12.9034879005639,2.54553127160443,2.55749765471025,5.1149953094205,8,2,38
WBGene00022277,50,45,37.9134352364511,3.91202300542815,3.63530554099798,7.27061108199595,8,6,103
WBGene00022278,24.75,27.5,10.8067439261655,3.2088254890147,2.38017037685805,4.7603407537161,8,3,37
WBGene00022279,24.625,18,22.4876950479908,3.20376218705815,3.1129682728573,6.2259365457146,8,2,57
WBGene00022280,119.625,128.5,45.9873818097344,4.78436184977312,3.82836705037561,7.65673410075121,8,22,171
WBGene00022281,19.25,22.5,7.88760329341466,2.95751106073379,2.06529232361862,4.13058464723724,8,4,26
WBGene00022282,1.05,0.2,1.47648230602334,0.048790164169432,0.389662438400499,0.779324876800998,8,0,4
WBGene00022283,80.875,36,90.075266146865,4.39290475282106,4.50064561135491,9.00129122270982,8,0,202
WBGene00022284,3.675,3.5,3.00273684684965,1.3015531326648,1.09952415507476,2.19904831014951,8,0.4,10
WBGene00022285,4.6125,2.5,5.18581513085731,1.52877000936665,1.6459270387482,3.2918540774964,8,0,14
WBGene00022286,32.625,32.5,15.3524079079286,3.48507886564286,2.7312723286969,5.46254465739381,8,9,63
WBGene00022287,15.2375,2,26.3448524383797,2.72375949480739,3.27127290252124,6.54254580504248,8,0,69
WBGene00022288,1.6875,1.3,1.50754057040883,0.523248143764548,0.410479561634403,0.820959123268806,8,0.2,4
WBGene00022289,0.25,0,0.707106781186548,-1.38629436111989,-0.346573590279973,-0.693147180559945,8,0,2
WBGene00022291,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022292,5.5375,3,6.87291526833514,1.71154313537125,1.92758836387129,3.85517672774259,8,0.4,20
WBGene00022295,1.3375,0.4,2.12262472290457,0.290802199788025,0.75265339974057,1.50530679948114,8,0,6
WBGene00022296,7.5625,7.5,4.79164078667959,2.02320182335696,1.56687289695994,3.13374579391988,8,0.5,17
WBGene00022297,130.5,135.5,68.9782574439221,4.87137322676275,4.23379134543145,8.4675826908629,8,25,233
WBGene00022298,1.2875,0.75,1.32280816015454,0.252702353555754,0.279756870956289,0.559513741912578,8,0.1,4
WBGene00022300,25.875,24.5,14.8654681344767,3.25327725158553,2.69904094835087,5.39808189670174,8,4,58
WBGene00022301,19.5,19.5,9.76875485558786,2.9704144655697,2.27918901224067,4.55837802448133,8,3,34
WBGene00022302,15.375,5,23.3172989124261,2.73274281369258,3.14919552769089,6.29839105538178,8,1,70
WBGene00022303,0.275,0.2,0.345377640106759,-1.29098418131557,-1.0631168515933,-2.1262337031866,8,0,1
WBGene00022306,56.75,62,35.8996617572605,4.03865565636151,3.58072787364652,7.16145574729304,8,12,100
WBGene00022307,16.575,16,10.9055359467435,2.80789553607193,2.38927054532749,4.77854109065498,8,0.6,32
WBGene00022309,25,22,14.1925533794512,3.2188758248682,2.65271741715845,5.3054348343169,8,6,47
WBGene00022310,50.875,48,29.8684616276098,3.92937164376276,3.39680312864562,6.79360625729123,8,16,112
WBGene00022311,1.375,1,1.15727512471569,0.318453731118535,0.146068211400581,0.292136422801161,8,0.5,4
WBGene00022312,1.775,1.5,1.45577667047034,0.573800422927379,0.375539552343736,0.751079104687472,8,0,4
WBGene00022313,2.9375,2.5,2.56288760134791,1.07755887947028,0.941134592088628,1.88226918417726,8,0.1,6
WBGene00022314,5.9125,5,4.36591914721288,1.77706875381805,1.47382873922354,2.94765747844709,8,0.3,14
WBGene00022315,0.0375,0,0.0517549169506766,-3.28341434600577,-2.96123583781052,-5.92247167562103,8,0,0.1
WBGene00022316,1.5375,0.6,2.36034955038443,0.430157720698536,0.858809722639314,1.71761944527863,8,0,7
WBGene00022317,0.075,0,0.148804761828569,-2.59026716544583,-1.9051201555591,-3.8102403111182,8,0,0.4
WBGene00022318,0.0375,0,0.106066017177982,-3.28341434600577,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00022319,4.8125,0.75,9.56906287395554,1.5712166996139,2.25853527736343,4.51707055472686,8,0,28
WBGene00022320,7.225,0.85,14.3820076087152,1.9775472339985,2.66597795372447,5.33195590744894,8,0,42
WBGene00022321,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022322,2.8,0.5,5.11244979018306,1.02961941718116,1.63167870032961,3.26335740065921,8,0,15
WBGene00022323,6.3625,1.75,9.30805143027108,1.85042138187664,2.23087977080844,4.46175954161687,8,0,26
WBGene00022324,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00022325,0.3125,0.15,0.364250698597232,-1.16315080980568,-1.00991291600274,-2.01982583200548,8,0,0.9
WBGene00022326,1.425,1.5,0.982344135219425,0.354171813720614,-0.0178135888215756,-0.0356271776431512,8,0,3
WBGene00022327,0.5875,0.4,0.712014245443366,-0.531879032963823,-0.339657360125135,-0.67931472025027,8,0,2
WBGene00022328,0.1,0.05,0.169030850945703,-2.30258509299405,-1.77767403074471,-3.55534806148941,8,0,0.5
WBGene00022329,2.4875,0.9,3.25463954554549,0.911278190050611,1.18008153083285,2.3601630616657,8,0,8
WBGene00022330,1.0875,0.55,1.21589179499775,0.083881483980702,0.195477795207783,0.390955590415565,8,0,3
WBGene00022331,2.6625,1.5,2.68271584140294,0.979265531035543,0.986829655064117,1.97365931012823,8,0,7
WBGene00022332,0.2125,0.2,0.180772153354911,-1.54881329061767,-1.71051786194091,-3.42103572388182,8,0,0.5
WBGene00022333,0.35,0.4,0.250713268211203,-1.04982212449868,-1.38344535056257,-2.76689070112514,8,0,0.8
WBGene00022334,21.15,21,17.6330047678454,3.05163990549229,2.86977241681907,5.73954483363813,8,0.2,49
WBGene00022335,2.825,2.5,1.62634559672906,1.0385083645984,0.486335532655131,0.972671065310263,8,0.6,6
WBGene00022336,1649.375,1133.5,1212.82161419441,7.40815170725759,7.10070483645952,14.201409672919,8,669,3669
WBGene00022337,2.2,2,1.71714048015048,0.78845736036427,0.540660395779024,1.08132079155805,8,0,5
WBGene00022338,3,0.5,4.97967296688677,1.09861228866811,1.60536421958039,3.21072843916079,8,0,12
WBGene00022339,10.25,12,7.45941399460153,2.32727770558442,2.00947685812774,4.01895371625549,8,0,20
WBGene00022340,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00022341,0.05,0,0.0755928946018455,-2.99573227355399,-2.58239298696176,-5.16478597392351,8,0,0.2
WBGene00022342,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022343,0.225,0.25,0.218762754730194,-1.49165487677772,-1.51976744810619,-3.03953489621238,8,0,0.6
WBGene00022344,0.275,0.1,0.399106144134257,-1.29098418131557,-0.918527872071616,-1.83705574414323,8,0,1
WBGene00022345,0.0875,0.05,0.11259916264596,-2.43611648561857,-2.18392099984096,-4.36784199968193,8,0,0.3
WBGene00022346,4.1875,4,3.476631169065,1.43210389715118,1.24606377005227,2.49212754010455,8,0.2,8
WBGene00022347,42,41,23.982136208913,3.73766961828337,3.17730922857221,6.35461845714442,8,7,76
WBGene00022348,25.625,24.5,9.5608950567253,3.24356843745857,2.25768134786122,4.51536269572243,8,13,43
WBGene00022349,138,111,121.540116833908,4.92725368515721,4.80024438798623,9.60048877597245,8,0,320
WBGene00022350,7.3,7.5,4.30680524618556,1.98787434815435,1.46019638707551,2.92039277415102,8,0.4,14
WBGene00022351,3.2,3,1.90638026486997,1.16315080980568,0.645206294708304,1.29041258941661,8,0.6,6
WBGene00022352,5.6375,4,5.40844247450225,1.7294407048288,1.68796115390374,3.37592230780748,8,0.1,14
WBGene00022353,8.725,6,8.89795321568795,2.16619246808849,2.18582127452421,4.37164254904843,8,0.4,21
WBGene00022354,177.25,98.5,224.776555717005,5.17756116541224,5.41510682306591,10.8302136461318,8,14,720
WBGene00022356,0.4375,0,1.0418904521521,-0.826678573184468,0.0410368055127409,0.0820736110254819,8,0,3
WBGene00022357,253.25,118,315.427940604959,5.53437714312879,5.75393025844597,11.5078605168919,8,26,863
WBGene00022358,9.125,8.5,6.9372184627558,2.21101789946856,1.93690089630397,3.87380179260795,8,1,23
WBGene00022360,10.725,11.5,5.94540639005082,2.37257746481408,1.78261888609924,3.56523777219849,8,0.8,17
WBGene00022361,15.25,16,6.4752275194445,2.72457950305342,1.86798374510642,3.73596749021284,8,2,23
WBGene00022363,16.375,16.5,3.46152319898955,2.79575578152132,1.24170872311827,2.48341744623653,8,11,21
WBGene00022365,19.75,20.5,8.54818276427385,2.98315349134713,2.14571871816818,4.29143743633637,8,6,30
WBGene00022366,14.75,14,6.27352714644185,2.69124308278583,1.83633873976883,3.67267747953766,8,8,27
WBGene00022367,16.125,18,8.50944853005847,2.78037086268184,2.14117713790718,4.28235427581436,8,3,26
WBGene00022368,93.75,100.5,38.6328875441637,4.54063166485052,3.65410392263338,7.30820784526676,8,39,144
WBGene00022369,69.25,61,37.8332808894119,4.23772314506745,3.63318916206944,7.26637832413889,8,29,153
WBGene00022371,8.5,7.5,4.44007721940573,2.14006616349627,1.49067176805095,2.98134353610189,8,2,15
WBGene00022372,10.625,11.5,4.1726148019814,2.36320971481048,1.42854289013135,2.8570857802627,8,2,14
WBGene00022373,45.125,40,21.5302942717598,3.80943641665304,3.06946097926985,6.1389219585397,8,11,83
WBGene00022374,0.9125,0.25,1.68390490060624,-0.0915671935254905,0.521115441901428,1.04223088380286,8,0,5
WBGene00022375,0.0625,0,0.106066017177982,-2.77258872223978,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00022376,55.5,42,34.9080424626107,4.01638302075239,3.55271724571521,7.10543449143041,8,20,109
WBGene00022377,1.375,1,0.916125381312904,0.318453731118535,-0.0876020445125453,-0.175204089025091,8,0,3
WBGene00022378,23.5,21,16.0801563602917,3.15700042115011,2.77758598760228,5.55517197520456,8,4,47
WBGene00022379,15.125,14,7.43423547803385,2.71634900391691,2.00609574719177,4.01219149438355,8,6,30
WBGene00022380,235,223,107.023361935607,5.45958551414416,4.6730471464769,9.3460942929538,8,67,413
WBGene00022381,77,91,31.4051861049368,4.34380542185368,3.44697304185398,6.89394608370795,8,13,104
WBGene00022382,1.925,1.45,1.73596412076155,0.654925967739748,0.551562948260494,1.10312589652099,8,0.2,5
WBGene00022383,4.3375,0.05,11.5869307534702,1.46729814527298,2.44987780377115,4.89975560754229,8,0,33
WBGene00022385,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00022386,1.3875,0.85,1.47303137392638,0.327503566638452,0.387322436592686,0.774644873185371,8,0,4
WBGene00022388,26,25.5,12.2707550122814,3.25809653802148,2.507218790023,5.01443758004599,8,5,43
WBGene00022389,10.725,3,15.8881582138576,2.37257746481408,2.76557406532585,5.53114813065169,8,0.2,42
WBGene00022390,2.225,2,1.76857489037279,0.799756915618204,0.570174075599024,1.14034815119805,8,0.1,6
WBGene00022391,2.2875,0.9,3.37826561587874,0.827459518167539,1.21736244640114,2.43472489280227,8,0,10
WBGene00022392,0.3875,0.15,0.672813920358795,-0.948039430188735,-0.396286480348979,-0.792572960697957,8,0,2
WBGene00022393,63.875,54.5,32.4540884503456,4.15692804852387,3.47982642752023,6.95965285504045,8,31,129
WBGene00022394,83.125,83,32.5902592809569,4.42034549897602,3.48401344866185,6.96802689732371,8,35,140
WBGene00022395,4.375,2,6.94750726108704,1.47590651980958,1.93838292777065,3.8767658555413,8,0,21
WBGene00022396,73.7375,15.5,101.139040611004,4.30051148932919,4.61649620985446,9.23299241970892,8,0.2,241
WBGene00022397,8.725,3.5,11.2020087484344,2.16619246808849,2.41609311475809,4.83218622951618,8,0,30
WBGene00022398,64.875,56,36.6856822986064,4.17246234148605,3.60238655083739,7.20477310167478,8,19,138
WBGene00022399,12.625,5.5,11.2622948689104,2.53567897516142,2.42146040913133,4.84292081826266,8,4,30
WBGene00022400,107.25,113.5,45.4116095917584,4.67516255780813,3.8157677902372,7.6315355804744,8,32,178
WBGene00022401,65,75,43.1972221329104,4.17438726989564,3.76577619070364,7.53155238140729,8,7,122
WBGene00022402,161.25,102.5,116.216239337342,5.08295595567588,4.75545258798663,9.51090517597326,8,51,365
WBGene00022403,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00022404,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022405,0.0875,0.05,0.11259916264596,-2.43611648561857,-2.18392099984096,-4.36784199968193,8,0,0.3
WBGene00022406,0.05,0,0.0755928946018455,-2.99573227355399,-2.58239298696176,-5.16478597392351,8,0,0.2
WBGene00022407,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00022408,0.0625,0,0.106066017177982,-2.77258872223978,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00022409,0.1625,0.05,0.342000417710689,-1.81707727721234,-1.07294332054399,-2.14588664108799,8,0,1
WBGene00022410,396.5125,39,647.263738335685,5.98270756642917,6.47275384410849,12.945507688217,8,0.3,1446
WBGene00022411,0.1875,0.1,0.203100960115899,-1.67397643357167,-1.59405208310072,-3.18810416620145,8,0,0.5
WBGene00022412,15.9375,6.5,18.8943632940016,2.76867482291865,2.93886363917106,5.87772727834212,8,0.1,46
WBGene00022413,6.075,1.4,10.9720098432329,1.80418198922661,2.3953474701979,4.79069494039579,8,0.1,32
WBGene00022415,92.625,35.5,120.502445144131,4.52855908361625,4.79167004437738,9.58334008875475,8,0,329
WBGene00022416,15.7875,9.5,15.5293673406227,2.75921848767661,2.74273289844429,5.48546579688858,8,0.3,44
WBGene00022417,5.25,2,6.34147346555087,1.65822807660353,1.84711114926222,3.69422229852443,8,0,19
WBGene00022418,54.375,41.5,45.1408509952064,3.99590448940885,3.80978762356451,7.61957524712902,8,2,118
WBGene00022419,5.85,1.25,7.65804898689701,1.76644166124377,2.0357572498611,4.0715144997222,8,0,18
WBGene00022420,54.875,51,37.2345365794408,4.00505787139534,3.61723673325303,7.23447346650607,8,9,125
WBGene00022421,0.0875,0,0.247487373415292,-2.43611648561857,-1.39639571477865,-2.7927914295573,8,0,0.7
WBGene00022423,27.825,9,39.1708984542643,3.32593489716161,3.66793408472038,7.33586816944077,8,0.6,99
WBGene00022425,31.375,23.5,25.9005653551093,3.44601139745195,3.25426479684985,6.50852959369971,8,2,84
WBGene00022426,19.875,15,10.7761310311262,2.9894626605404,2.377333598567,4.754667197134,8,10,37
WBGene00022427,17.75,19,7.18629648308899,2.87638551592142,1.97217594627175,3.94435189254351,8,6,25
WBGene00022428,13,10.5,6.6332495807108,2.56494935746154,1.89209481695913,3.78418963391826,8,7,24
WBGene00022431,0.2625,0.1,0.302076149339864,-1.33750419695046,-1.19707614325977,-2.39415228651954,8,0,0.8
WBGene00022433,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022434,23.75,27.5,9.09866552224634,3.16758253048065,2.20812775686225,4.41625551372449,8,4,31
WBGene00022435,3.7125,3,3.09628233301072,1.31170550412882,1.13020214440259,2.26040428880517,8,0.1,9
WBGene00022438,0.2375,0.05,0.35431019500674,-1.43758765550744,-1.03758249245629,-2.07516498491258,8,0,1
WBGene00022439,0.075,0,0.138873014965883,-2.59026716544583,-1.97419532479951,-3.94839064959902,8,0,0.4
WBGene00022440,0.05,0,0.0925820099772551,-2.99573227355399,-2.37966043290767,-4.75932086581535,8,0,0.2
WBGene00022441,402.325,365,340.499447241003,5.99726021970456,5.83041350221381,11.6608270044276,8,0.6,930
WBGene00022442,0.0375,0,0.0517549169506766,-3.28341434600577,-2.96123583781052,-5.92247167562103,8,0,0.1
WBGene00022443,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022444,0.0625,0,0.118773493916542,-2.77258872223978,-2.13053701212811,-4.26107402425622,8,0,0.3
WBGene00022445,0.0375,0,0.106066017177982,-3.28341434600577,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00022446,0.875,0.45,1.07004672795163,-0.133531392624523,0.0677023185031015,0.135404637006203,8,0,3
WBGene00022448,39.625,33.5,25.1562971383764,3.67946023219744,3.22510824844074,6.45021649688148,8,15,84
WBGene00022450,35.375,33.5,16.9952724518993,3.5660053559634,2.83293521431698,5.66587042863395,8,13,59
WBGene00022452,27.125,12.5,32.7825628737509,3.30045581186062,3.48989675432752,6.97979350865505,8,5,89
WBGene00022453,26.25,27.5,8.08437646681195,3.26766598903763,2.08993336783013,4.17986673566026,8,12,37
WBGene00022454,0.9875,0.95,0.710005030163268,-0.0125787822068601,-0.342483224234876,-0.684966448469751,8,0,2
WBGene00022455,52.125,49.5,34.6634327704077,3.95364468011897,3.54568532065289,7.09137064130579,8,14,109
WBGene00022456,63.875,63,26.7177709720382,4.15692804852387,3.2853289234835,6.57065784696701,8,22,110
WBGene00022457,19.75,21,11.1194809745265,2.98315349134713,2.40869861278048,4.81739722556095,8,2,34
WBGene00022458,56.125,63,23.9071866063025,4.02758134606242,3.17417910856221,6.34835821712442,8,18,94
WBGene00022459,26.375,28.5,11.648881000827,3.27241659179623,2.45521012396732,4.91042024793464,8,7,41
WBGene00022460,31.125,31.5,12.005207203543,3.43801135478487,2.48534048929461,4.97068097858922,8,11,46
WBGene00022462,9.55,6.5,9.24692999247395,2.25654115449264,2.22429160373024,4.44858320746048,8,0.4,25
WBGene00022463,13,12.5,5.90399380564909,2.56494935746154,1.77562903811894,3.55125807623789,8,2,21
WBGene00022465,10.2125,3.5,12.788883286444,2.32361246018612,2.54857630032024,5.09715260064048,8,0,33
WBGene00022466,33.75,32.5,10.5931244547719,3.51898041731854,2.36020515432018,4.72041030864036,8,16,54
WBGene00022467,0.1625,0.15,0.168501801601221,-1.81707727721234,-1.7808088372515,-3.56161767450301,8,0,0.4
WBGene00022469,0.5,0.05,1.03233438657941,-0.693147180559945,0.031822632580178,0.0636452651603561,8,0,3
WBGene00022470,39.375,38.5,19.7407301934713,3.6731310971458,2.98268402387193,5.96536804774385,8,12,67
WBGene00022471,13,13.5,5.65685424949238,2.56494935746154,1.73286795139986,3.46573590279973,8,4,19
WBGene00022472,2.775,0.5,4.74304001368622,1.0206507471984,1.55667828322634,3.11335656645268,8,0,13
WBGene00022473,86,97,27.2658865879797,4.45434729625351,3.30563634528854,6.61127269057708,8,39,111
WBGene00022474,7.7,0.55,14.640550340944,2.04122032885964,2.68379509942115,5.3675901988423,8,0,41
WBGene00022475,51.75,36,49.5717373395077,3.94642443214548,3.90342085962302,7.80684171924605,8,5,149
WBGene00022476,0.075,0,0.175254916376933,-2.59026716544583,-1.74151369995489,-3.48302739990979,8,0,0.5
WBGene00022477,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00022479,0.125,0,0.218762754730194,-2.07944154167984,-1.51976744810619,-3.03953489621238,8,0,0.6
WBGene00022482,0.1125,0,0.318198051533946,-2.18480205733766,-1.14508128649774,-2.29016257299549,8,0,0.9
WBGene00022484,2.675,2.5,1.6867127793433,0.98394938034797,0.522781533789147,1.04556306757829,8,0.4,5
WBGene00022485,3.05,2.5,2.82185349422275,1.11514159061932,1.03739393649924,2.07478787299849,8,0,8
WBGene00022486,0.6,0.4,0.682432623571211,-0.510825623765991,-0.382091476838349,-0.764182953676697,8,0,2
WBGene00022487,0.225,0.2,0.225198325291921,-1.49165487677772,-1.49077381928102,-2.98154763856203,8,0,0.6
WBGene00022488,15.5,11.5,12.2707550122814,2.7408400239252,2.507218790023,5.01443758004599,8,4,41
WBGene00022489,31,36.5,13.8151056042704,3.43398720448515,2.62576260252064,5.25152520504128,8,10,51
WBGene00022490,0.3125,0.05,0.689590976076191,-1.16315080980568,-0.371656645454654,-0.743313290909308,8,0,2
WBGene00022491,4.25,4,2.0528725518857,1.44691898293633,0.71924005714523,1.43848011429046,8,1,7
WBGene00022492,103.625,75,57.460390083704,4.64077861345546,4.05109584231515,8.1021916846303,8,60,209
WBGene00022493,12,11,3.29501788419166,2.484906649788,1.19241159561551,2.38482319123102,8,8,19
WBGene00022494,0.15,0,0.282842712474619,-1.89711998488588,-1.26286432215413,-2.52572864430826,8,0,0.8
WBGene00022495,0.0875,0,0.164208056179609,-2.43611648561857,-1.80662101995416,-3.61324203990832,8,0,0.4
WBGene00022496,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022497,49.25,13.5,76.6024057809451,3.8969093676181,4.3386284833153,8.6772569666306,8,2,226
WBGene00022498,0.4,0,0.732900305050323,-0.916290731874155,-0.310745595826755,-0.62149119165351,8,0,2
WBGene00022499,49.125,31.5,51.6455986231436,3.89436807018943,3.9444049765066,7.88880995301321,8,0,115
WBGene00022500,30.3125,4,48.3193968002795,3.4115601686977,3.87783307011072,7.75566614022143,8,0.2,124
WBGene00022501,15.5,17,6.43650304346789,2.7408400239252,1.8619853869626,3.72397077392521,8,6,24
