WBID,Phi_WholeGenome
WBGene00022395,0.436786324
WBGene00022397,0.63002336
WBGene00022397,0.552325547
WBGene00022396,0.987879276
WBGene00044552,0.615787625
WBGene00022398,0.726114035
WBGene00022399,0.84222585
WBGene00022402,1.482625365
WBGene00022400,0.909543455
WBGene00022401,0.863796949
WBGene00018398,1.0218364
NA,1.056477189
WBGene00001152,0.670451999
NA,0.685812116
WBGene00018399,0.562283516
WBGene00018400,0.646300316
WBGene00003865,1.435930252
WBGene00006935,0.482354969
WBGene00022629,0.883375168
WBGene00194928,0.514525533
NA,0.998801589
WBGene00022628,0.86289084
WBGene00000620,2.529215336
WBGene00006060,0.740022898
WBGene00022627,0.650527894
WBGene00006187,0.397783607
WBGene00006186,0.349623471
NA,0.926470995
WBGene00006188,0.384971559
WBGene00006190,0.505464137
WBGene00006191,0.532282233
WBGene00015660,1.196908832
WBGene00006180,0.711616814
WBGene00015661,1.013001323
NA,0.994726002
WBGene00006179,0.712379277
WBGene00006178,0.49250561
WBGene00006193,0.51390022
WBGene00006192,0.577456951
WBGene00019066,0.652368128
WBGene00006149,0.485779107
WBGene00019065,0.76668644
WBGene00019064,1.598441005
WBGene00017020,0.363761038
WBGene00017020,0.377083868
WBGene00017019,0.459421098
WBGene00017018,0.514802873
WBGene00005006,0.499392688
WBGene00017016,1.07139051
WBGene00017017,0.43667832
WBGene00017015,1.012265921
NA,0.934296489
WBGene00006309,0.690322578
WBGene00017636,1.083385229
WBGene00017635,0.627413094
WBGene00017637,0.975987196
WBGene00017638,0.611415148
WBGene00005648,1.167449951
WBGene00005648,1.059638977
WBGene00005648,1.10486567
WBGene00005648,1.178895354
WBGene00005649,0.438842028
WBGene00017634,0.395887852
NA,0.421470016
WBGene00043069,0.356721073
WBGene00017633,0.984192967
WBGene00017639,0.358321339
WBGene00017640,0.829696298
WBGene00019478,0.971427023
WBGene00019477,0.889228821
WBGene00019476,0.691022336
WBGene00019479,1.073344111
WBGene00019479,1.082373142
WBGene00019480,0.768379092
WBGene00019481,0.806946754
WBGene00000098,1.21694839
WBGene00003937,0.655122101
WBGene00019482,1.703668952
WBGene00004395,0.484767079
WBGene00015858,0.548641086
WBGene00015859,0.470352888
WBGene00015860,0.495102286
WBGene00015861,0.746988535
NA,0.996695399
WBGene00015857,0.758554518
WBGene00015863,0.601067781
WBGene00015864,0.855509758
WBGene00017679,0.665554941
NA,1.004986286
WBGene00000219,2.563474417
WBGene00017678,1.339132071
WBGene00000218,2.24341464
NA,0.986925781
NA,0.63553524
WBGene00006184,0.595764041
WBGene00006183,0.481066257
WBGene00017681,0.961173415
WBGene00005190,0.756449819
WBGene00020939,0.798361659
WBGene00020940,0.988280177
WBGene00020941,0.926711917
WBGene00020942,0.722164333
WBGene00004766,1.261910319
WBGene00020946,0.832168937
WBGene00020943,0.420156151
WBGene00020938,0.575559199
WBGene00044356,1.063963532
WBGene00020945,0.527591825
NA,0.995114863
WBGene00006582,0.685228348
WBGene00006582,0.65003103
WBGene00235325,0.763250053
WBGene00015592,0.582847297
WBGene00018180,0.349137932
NA,0.43864727
WBGene00003395,1.057067037
WBGene00018181,1.275568604
WBGene00018179,0.401714385
WBGene00001664,0.846145988
WBGene00018182,0.832050025
WBGene00018178,1.074373484
WBGene00018694,0.647888839
NA,0.684462428
WBGene00044696,0.889359295
WBGene00002021,1.384651899
WBGene00002021,1.42065239
NA,0.594263971
WBGene00001534,0.587142646
WBGene00018696,0.534005821
WBGene00018693,0.571906149
NA,0.943746507
WBGene00018697,0.922869027
WBGene00018692,0.689103603
WBGene00018698,0.856642842
WBGene00004078,1.264939308
WBGene00018700,0.750193357
WBGene00018700,0.75586164
WBGene00018700,1.140185595
WBGene00018700,0.606292784
WBGene00020720,0.447453767
WBGene00044553,0.692791581
WBGene00020721,0.485394448
WBGene00001040,0.457596838
WBGene00020719,0.78550303
WBGene00020718,0.993196189
WBGene00020717,0.909855783
WBGene00020716,0.609581888
WBGene00020722,0.688508749
WBGene00020722,0.807275414
WBGene00004256,0.646148205
NA,0.947500408
WBGene00022842,0.967879951
NA,1.002186775
WBGene00018481,0.794881761
WBGene00018481,0.808601201
WBGene00018482,0.729677022
WBGene00018483,0.716880679
WBGene00018483,0.718921781
WBGene00018480,0.552619219
WBGene00018479,0.623741746
WBGene00018478,0.60761869
WBGene00001878,2.575660467
NA,2.229033947
NA,2.701414824
NA,2.714027643
WBGene00001913,2.612112522
WBGene00018477,0.450651526
WBGene00017798,1.035103083
WBGene00017798,1.03689909
WBGene00003816,0.985019505
WBGene00006435,0.508398592
NA,0.451362878
WBGene00000054,0.641904771
NA,0.642153323
WBGene00017799,1.040130854
WBGene00017800,0.746376991
WBGene00017797,0.740353346
WBGene00017796,0.930654466
WBGene00015670,0.621662915
WBGene00015671,1.235702515
WBGene00007055,1.054262996
WBGene00018288,0.492696881
WBGene00018289,0.446552247
WBGene00044554,0.858742177
WBGene00018286,0.787949264
WBGene00018286,0.79253155
WBGene00018290,0.958955467
WBGene00018285,0.914769351
WBGene00018291,0.692429662
WBGene00018285,0.937681079
WBGene00001694,1.990560532
WBGene00018292,1.72981894
WBGene00018284,0.724716008
WBGene00194909,0.976997435
WBGene00018293,0.710264802
WBGene00018294,1.084109902
WBGene00018294,1.036466837
WBGene00018295,0.499995649
WBGene00001721,0.741317749
WBGene00235312,0.413129449
WBGene00017879,0.526759982
WBGene00017880,1.155809641
WBGene00017881,0.790576458
WBGene00022538,0.805476487
NA,0.314261079
NA,0.305912971
WBGene00022540,0.460932851
WBGene00022537,0.665391028
WBGene00000541,0.653544903
WBGene00022541,0.929994345
WBGene00022542,0.67552799
WBGene00022544,0.99449724
WBGene00022544,0.99639833
WBGene00022536,0.718242586
WBGene00001616,0.754635096
WBGene00022551,0.329822928
WBGene00022552,0.370496899
WBGene00022552,0.509548962
NA,0.529214919
WBGene00022550,0.579602599
WBGene00022550,0.558005691
WBGene00022549,0.500376582
WBGene00022548,0.490140289
WBGene00022547,0.452485263
WBGene00022547,0.456754535
WBGene00022546,0.393447369
NA,0.997191608
WBGene00015223,0.590892017
NA,0.998156726
WBGene00015222,0.517692506
WBGene00015222,0.516497672
WBGene00015221,0.556252778
NA,0.989275575
WBGene00015224,0.54968375
WBGene00015227,0.925587714
WBGene00015225,0.754085839
WBGene00015226,0.72966212
WBGene00015220,0.530422747
WBGene00015220,0.490943789
WBGene00006006,0.419951648
WBGene00015219,0.705044389
WBGene00015218,0.887443066
WBGene00006342,1.11298728
WBGene00006342,1.093056321
WBGene00006342,1.124308705
WBGene00006342,0.971257985
NA,0.634148359
WBGene00006467,0.610885024
WBGene00004457,0.546529591
NA,0.570096374
WBGene00021108,0.523330808
WBGene00017186,1.782909036
NA,1.77365315
NA,1.245805502
NA,0.996914744
WBGene00017189,0.676276565
NA,2.694308758
NA,2.753331184
NA,2.206105471
NA,2.592374086
NA,2.590476751
NA,2.202208996
WBGene00017190,0.505389333
WBGene00015277,0.570690334
NA,0.703606308
WBGene00017192,0.526640654
NA,1.781406283
WBGene00017185,1.776957631
WBGene00017152,1.000761509
NA,0.987366378
NA,0.678022146
NA,2.693244696
NA,2.746886253
NA,2.199359179
WBGene00001926,2.594236374
NA,2.593229771
NA,2.199141264
NA,2.777947187
WBGene00001911,2.627366066
WBGene00019448,0.541781962
WBGene00019445,0.495180964
WBGene00019444,0.519944191
WBGene00003386,0.634084582
WBGene00003386,0.651376069
WBGene00003386,0.639003038
WBGene00019203,1.041627288
NA,0.861794055
WBGene00019204,0.875698745
NA,0.885331571
WBGene00019204,0.898742497
WBGene00019202,0.802336574
WBGene00006760,1.048139334
WBGene00006760,1.035485506
WBGene00006760,1.04507184
WBGene00020554,0.917750895
WBGene00020554,0.981184006
WBGene00001526,0.605318785
NA,0.649870992
NA,0.605499268
NA,0.642228007
WBGene00001526,0.620850921
WBGene00001526,0.667105615
WBGene00001526,0.616730034
WBGene00001526,0.662849486
WBGene00020553,0.747165322
WBGene00003634,0.538705409
WBGene00020555,0.427340806
NA,0.449861586
NA,0.997074783
WBGene00019115,0.372446865
WBGene00019115,0.415627539
WBGene00019116,0.478025049
NA,1.00000751
WBGene00006143,0.802624524
WBGene00006145,0.840370536
WBGene00006144,0.787424088
WBGene00006146,0.856656373
WBGene00019113,0.664735675
WBGene00019113,0.499447763
WBGene00019112,0.513667941
WBGene00019111,0.854620874
NA,0.338615656
WBGene00019109,0.639939368
WBGene00005892,0.533144236
WBGene00005894,0.691782117
WBGene00005893,0.759553254
NA,0.517126679
WBGene00005412,0.516134322
WBGene00019850,0.390026569
WBGene00019849,0.442958653
WBGene00019851,0.45339033
WBGene00044617,0.571336925
NA,0.77723521
WBGene00016095,0.939125001
WBGene00016094,0.393322349
WBGene00016093,0.624408484
WBGene00016093,0.425375253
WBGene00016092,0.758229613
WBGene00016091,0.78926295
WBGene00235313,0.579181552
WBGene00235313,0.697369218
WBGene00016096,0.694237351
WBGene00016097,1.139464498
WBGene00023417,0.897412002
WBGene00016099,0.90647167
WBGene00016100,0.60958147
WBGene00202512,0.566348255
WBGene00023431,0.448078334
WBGene00016101,0.640347004
WBGene00020862,0.99478817
WBGene00020863,0.508792698
WBGene00020864,0.533933818
WBGene00020865,1.198428154
NA,0.657059252
NA,0.658459961
NA,0.656420469
WBGene00002017,0.656274617
WBGene00020861,0.64903909
WBGene00017659,1.30166626
WBGene00017658,0.643532217
WBGene00017661,0.715765595
WBGene00235330,1.103666067
WBGene00004119,0.969442308
WBGene00004119,0.974302173
WBGene00017657,0.722168624
WBGene00195086,0.55363369
WBGene00017660,0.871092677
WBGene00017660,0.945088089
WBGene00017656,0.896182597
WBGene00017655,0.566048861
WBGene00017654,0.647025049
WBGene00235309,0.648056209
WBGene00017653,0.526381135
NA,0.792765319
WBGene00017652,0.615081251
WBGene00015053,0.798139036
WBGene00015054,0.484623671
WBGene00015055,0.749007165
WBGene00006418,1.07365799
WBGene00015056,0.719170332
WBGene00235316,0.786809742
WBGene00000717,3.078924894
WBGene00000718,2.830627441
WBGene00000599,3.097200871
WBGene00044582,0.569856346
WBGene00015057,0.596865177
WBGene00004107,0.619333327
NA,0.677615881
NA,0.795160532
NA,0.783904612
WBGene00004216,0.519259095
WBGene00016044,0.855329871
WBGene00016046,0.683972299
WBGene00006221,0.682107925
NA,0.988260329
WBGene00000215,1.763177872
WBGene00002132,0.670930147
WBGene00002132,0.654343724
WBGene00007023,0.509099603
WBGene00044077,0.727433324
WBGene00044077,0.830450594
NA,1.023944139
NA,1.033510804
NA,1.026919961
NA,1.052841783
WBGene00001695,1.060890079
NA,1.057589293
WBGene00017193,1.065691113
WBGene00017194,0.548260212
NA,0.64526701
WBGene00017195,0.763692021
WBGene00000003,1.025294542
WBGene00006152,0.548846185
WBGene00004211,0.470358878
WBGene00017197,1.438710451
WBGene00202511,0.324587613
WBGene00017198,0.609928429
WBGene00022788,0.692816734
WBGene00001954,0.56216538
WBGene00022789,1.238263011
WBGene00022790,0.386752248
WBGene00018405,1.148172021
WBGene00018405,1.097754478
WBGene00018404,0.502593994
WBGene00018403,0.575421095
WBGene00018402,0.695364475
WBGene00018406,0.633530021
WBGene00006499,1.294951439
WBGene00006499,1.295931458
WBGene00019465,0.995282054
WBGene00019464,0.968147278
WBGene00019464,1.008711696
WBGene00006729,0.65184319
WBGene00000766,0.659175754
WBGene00019466,1.521629095
WBGene00019466,1.418051958
WBGene00019467,0.433994681
WBGene00006623,0.537725508
WBGene00005938,0.477630287
WBGene00005937,0.673693895
WBGene00017091,0.501982093
WBGene00023485,0.548542082
WBGene00001665,0.586662233
WBGene00017092,0.724532008
WBGene00017093,0.854756057
WBGene00017093,0.998371303
WBGene00017094,0.597220898
NA,0.596339762
WBGene00017095,0.416699857
WBGene00017096,0.4868581
WBGene00017097,0.586409152
WBGene00002036,1.130458236
WBGene00002036,1.131644845
NA,0.971400023
NA,0.97401768
NA,0.96488142
NA,0.96812439
NA,0.958178997
WBGene00002036,0.856996596
WBGene00002036,0.879927516
WBGene00002036,0.83273077
WBGene00018088,0.692429781
NA,0.541257501
NA,0.460647166
NA,0.455389589
NA,0.45959115
WBGene00018087,0.817415833
WBGene00018090,0.974296391
WBGene00018090,0.943299532
WBGene00018091,1.028102279
WBGene00021821,1.242255449
WBGene00019237,0.575610816
WBGene00019237,0.586593628
NA,0.611257255
WBGene00019237,0.646009803
WBGene00019237,0.605522692
NA,0.642918706
WBGene00008556,0.629800498
WBGene00001449,1.084922194
WBGene00003522,1.353828907
WBGene00010596,1.797552347
NA,1.001298189
WBGene00010592,0.911814153
WBGene00010592,0.772407472
WBGene00077497,0.874444425
WBGene00010597,1.659122229
WBGene00010593,1.112119198
WBGene00010594,0.742940605
WBGene00010595,0.614872098
WBGene00008669,0.963855267
NA,0.9942137
NA,0.992234349
WBGene00008670,0.671545625
WBGene00008670,0.673799336
WBGene00008233,0.903678
NA,0.992980182
WBGene00008234,1.042128444
WBGene00008229,0.664301872
WBGene00008235,0.928110719
WBGene00008230,0.942646384
WBGene00008231,0.629149556
WBGene00008232,0.494884372
WBGene00008236,0.502442658
WBGene00008238,0.681030571
WBGene00003160,0.958827913
WBGene00001909,1.93406117
WBGene00001915,1.900171041
WBGene00001910,1.954595327
NA,1.751766443
WBGene00008237,0.938938081
WBGene00008237,0.923109293
WBGene00009098,0.6362679
WBGene00009100,0.506921411
WBGene00009100,0.505935133
WBGene00009101,1.242979527
WBGene00009102,0.792025447
WBGene00009102,0.768841684
WBGene00009099,0.573727787
WBGene00009103,0.779525459
WBGene00010727,1.284841657
WBGene00010727,1.250532031
WBGene00010727,1.20478344
WBGene00010727,1.385093212
WBGene00010727,1.347756624
WBGene00010728,1.010617733
WBGene00001053,0.628627658
WBGene00001053,0.626040101
WBGene00001053,0.57349658
WBGene00001053,0.563043118
WBGene00004146,0.701695859
WBGene00011537,1.754464865
WBGene00011536,1.711470723
WBGene00011535,1.699996471
WBGene00077691,2.188816309
WBGene00011534,0.563257217
WBGene00044011,1.596027732
WBGene00000719,2.14336729
WBGene00011533,0.691615343
WBGene00000720,2.236454725
NA,1.367553949
WBGene00000226,0.651261508
NA,0.649517179
WBGene00000226,0.649105906
WBGene00001830,1.060840368
WBGene00235328,1.201115966
WBGene00007140,0.382047772
WBGene00007141,0.614109397
WBGene00013962,0.710042179
WBGene00013962,0.712942898
WBGene00013963,0.689084649
NA,0.676130056
WBGene00013964,1.927037835
WBGene00013968,0.470750004
WBGene00013965,0.731470287
WBGene00013965,0.745788455
WBGene00013965,0.742028713
WBGene00004320,1.906092167
WBGene00013966,0.999630392
WBGene00013967,0.615421236
WBGene00001842,1.033061743
WBGene00001842,1.181969166
WBGene00009580,1.498323441
WBGene00009580,1.485271454
WBGene00006470,0.797285318
WBGene00009586,0.675145566
WBGene00009581,1.089621544
WBGene00006230,0.656162918
NA,0.57384789
WBGene00009582,0.568305731
WBGene00009583,1.150589705
WBGene00009583,1.150205255
WBGene00009583,1.135266662
WBGene00009584,0.714883327
WBGene00009584,0.745660186
WBGene00009585,0.565735161
WBGene00000172,0.741627574
WBGene00077696,0.816630661
WBGene00010251,0.718301475
WBGene00077697,0.804019988
WBGene00077697,0.933971286
WBGene00077697,0.790668607
WBGene00077697,0.945010424
WBGene00010253,0.812517941
WBGene00010255,1.069713354
WBGene00010254,1.45906651
WBGene00010257,0.659678578
WBGene00010256,0.635716856
WBGene00010258,0.467138976
WBGene00006778,1.024590373
WBGene00006778,1.029266953
WBGene00006778,0.976527154
WBGene00006778,0.984753609
WBGene00006778,1.003048301
WBGene00009768,0.368431926
WBGene00009776,1.289350152
WBGene00004882,0.948849797
WBGene00004882,0.935960352
WBGene00009769,0.588597476
WBGene00009770,0.612642407
WBGene00009770,0.652673841
WBGene00009770,0.643578291
WBGene00009770,0.643922448
WBGene00009770,0.636588633
WBGene00009771,0.779299736
WBGene00009772,1.609210372
WBGene00009773,0.671903491
WBGene00009774,0.513689458
WBGene00044192,1.401393056
WBGene00009775,0.689210057
WBGene00005702,0.34795922
WBGene00005702,0.346356601
WBGene00005700,0.43281427
NA,0.652377903
WBGene00005692,0.655008554
WBGene00005693,0.57403475
WBGene00005694,0.529632509
NA,1.003511667
WBGene00006232,0.618578851
WBGene00006070,0.637175381
NA,0.996032715
NA,0.350498736
NA,1.004530191
WBGene00005703,0.400376439
WBGene00005703,0.552278697
WBGene00005703,0.554302275
WBGene00005703,0.630758107
WBGene00005701,0.469238818
WBGene00011084,0.678193569
WBGene00005699,0.522535682
WBGene00005699,0.510209203
WBGene00005671,0.439690322
WBGene00045419,0.551949143
WBGene00045419,0.550546944
WBGene00045419,0.569833994
WBGene00045419,0.570613801
WBGene00045419,0.490128458
WBGene00045419,0.490547568
WBGene00045419,0.509352922
WBGene00045419,0.511137843
WBGene00045419,0.472651958
WBGene00045419,0.483881116
NA,0.990851462
NA,0.996430457
WBGene00011701,0.664142847
WBGene00011702,0.430313379
NA,0.487556458
WBGene00043059,0.57570374
WBGene00011704,0.87144202
WBGene00011705,0.495465785
WBGene00011705,0.5083552
WBGene00011705,0.541334748
WBGene00008239,0.519281328
WBGene00008239,0.51653856
WBGene00001211,0.698049843
WBGene00001211,0.652899861
WBGene00008244,0.849841475
WBGene00003173,0.506147504
WBGene00003173,0.575384378
NA,0.918217659
WBGene00008240,0.834859669
WBGene00008241,0.694544792
WBGene00008242,0.773154855
WBGene00008243,1.305384159
WBGene00008246,0.574765801
WBGene00011576,0.4933213
WBGene00044204,0.722581387
NA,0.991349995
WBGene00005618,0.544853389
NA,1.000142217
NA,0.994057596
WBGene00011577,0.770262182
WBGene00011570,0.372434199
WBGene00077775,0.746859074
WBGene00011571,1.330019951
WBGene00011572,0.501956403
WBGene00011572,0.464847863
WBGene00011573,1.459600449
WBGene00011574,0.976483107
WBGene00011575,0.872893333
NA,0.421752453
NA,0.458828807
WBGene00006777,0.447046518
WBGene00007784,1.018647432
WBGene00007785,0.971619904
WBGene00077500,0.523188114
WBGene00007786,1.464329004
WBGene00007786,1.736122012
WBGene00007786,1.943971634
WBGene00007787,1.162085772
WBGene00004323,0.700705171
WBGene00010699,0.633621633
NA,0.997509062
WBGene00010698,0.426914155
NA,1.000712991
WBGene00077491,1.048315048
WBGene00010697,0.657706857
WBGene00002263,1.747442722
WBGene00002263,1.74177444
WBGene00002263,2.070589542
NA,1.750552893
WBGene00002263,1.74337244
WBGene00002263,2.080750465
WBGene00002263,1.746517181
WBGene00002263,1.741074204
WBGene00002263,2.088166475
WBGene00002263,1.761152983
WBGene00002263,1.757841945
WBGene00002263,2.135554552
WBGene00002263,2.08059907
WBGene00002263,1.286909699
WBGene00002263,1.307150245
WBGene00011543,0.802352071
WBGene00011543,0.806989908
WBGene00011544,1.16542232
NA,1.044657588
WBGene00010177,1.312344432
WBGene00010178,0.756643772
WBGene00010178,0.763127804
WBGene00006169,0.435795903
NA,0.423151016
WBGene00006169,0.452038676
WBGene00010183,0.877540052
WBGene00010179,0.606210291
WBGene00010180,0.45113951
WBGene00010181,0.625077665
WBGene00010182,0.774370015
WBGene00011001,1.153341055
WBGene00011002,0.406825215
WBGene00003611,0.403594792
WBGene00003611,0.400469601
WBGene00003611,0.405617446
WBGene00011004,0.58875978
WBGene00011003,0.747686088
WBGene00011005,1.079043627
WBGene00011008,0.759034634
WBGene00005127,0.375785738
WBGene00011006,0.452305079
NA,0.45391798
WBGene00044044,0.395482004
WBGene00007422,0.342822313
WBGene00007422,0.353416711
WBGene00007423,0.538565397
WBGene00007423,0.550806224
WBGene00007423,0.529318035
WBGene00007423,0.474965334
WBGene00007431,0.347506195
WBGene00007424,0.478667825
WBGene00007424,0.5022735
WBGene00007425,0.712143302
WBGene00007425,0.694313765
WBGene00007426,0.377429724
WBGene00007432,0.628367364
WBGene00044012,0.553508222
WBGene00007427,0.475655228
WBGene00007430,0.524560571
WBGene00000142,0.932243824
WBGene00007428,0.666976392
NA,0.655993342
NA,0.656831443
NA,0.752545834
WBGene00007429,0.962264717
WBGene00007429,1.044189692
NA,0.987225711
NA,0.996185243
WBGene00008254,1.010458708
WBGene00008254,1.019757748
WBGene00008247,0.46254003
WBGene00008248,0.632899582
WBGene00008249,0.63026762
WBGene00008250,0.469968259
WBGene00008251,0.704367578
WBGene00008255,0.853187382
WBGene00008255,1.288735986
WBGene00008255,0.792494893
WBGene00008252,0.560443461
WBGene00001172,1.498425961
WBGene00001172,1.682065487
WBGene00000840,0.771544814
WBGene00014105,0.55375874
WBGene00014105,0.672472775
WBGene00194912,0.682963848
WBGene00014106,0.699042022
WBGene00014107,0.786386251
WBGene00014108,1.373757243
WBGene00014109,0.661084354
WBGene00014112,0.912995219
NA,0.745402575
WBGene00050936,1.169310093
WBGene00014111,0.613215089
WBGene00014114,0.580776334
WBGene00006489,0.801681697
WBGene00014113,0.928366482
WBGene00044020,0.910278499
WBGene00044020,0.785143495
WBGene00007540,0.40569669
NA,0.346156359
WBGene00044174,0.762036443
WBGene00044175,0.919335246
WBGene00194780,0.334255606
WBGene00007536,0.46010831
WBGene00007535,0.645538986
NA,0.88888222
WBGene00007541,0.966253221
WBGene00007542,0.359505147
WBGene00007543,0.968508184
NA,0.973168135
WBGene00007544,0.881504178
WBGene00006226,0.365936518
WBGene00007534,1.044780016
WBGene00007534,0.95942384
WBGene00007534,1.015845299
WBGene00007537,0.952911258
NA,1.747623801
WBGene00195157,0.528463662
WBGene00195157,0.614229143
WBGene00000721,0.527067244
WBGene00007538,0.93811053
WBGene00007538,0.864387691
WBGene00000102,0.866351366
NA,0.85392344
NA,0.872355282
NA,1.378277898
WBGene00012494,0.539999306
WBGene00005530,0.257549256
WBGene00004364,0.983408511
WBGene00004364,1.017251849
WBGene00206471,0.866524875
WBGene00003090,1.576392293
WBGene00003091,1.083959341
WBGene00003092,0.739650667
WBGene00007096,0.317684948
WBGene00007104,0.476329684
WBGene00000722,1.468802214
WBGene00000723,0.848217607
WBGene00007097,0.66937387
WBGene00000491,0.489894688
WBGene00000491,0.544684231
WBGene00000491,0.520129323
WBGene00000491,0.537268043
NA,0.261942148
WBGene00001533,0.263935387
WBGene00007099,0.992027521
WBGene00007099,0.97394377
WBGene00007100,0.840897381
WBGene00007101,0.818029225
WBGene00001646,1.010202408
WBGene00007102,0.671708405
WBGene00007103,0.739436507
WBGene00007103,0.747755051
WBGene00007103,0.745660067
WBGene00007103,0.739140153
WBGene00000200,1.092917442
WBGene00010625,0.881473362
NA,0.697542846
WBGene00050947,1.116352916
WBGene00010626,1.056556463
WBGene00010632,1.146132231
WBGene00010627,1.92680645
WBGene00010629,0.748085618
NA,0.514831305
WBGene00010630,0.429182798
WBGene00010631,0.836129963
WBGene00005532,0.467546642
NA,0.459989935
WBGene00007070,0.574380338
NA,1.008917451
NA,1.009454727
WBGene00077503,0.616814673
NA,1.015551805
WBGene00000024,1.332427382
WBGene00004098,1.339174986
WBGene00004964,0.769379616
WBGene00007071,0.667382538
WBGene00007071,0.703754663
WBGene00000724,0.537231386
WBGene00007072,0.621169746
WBGene00007073,0.600648224
WBGene00008875,0.421291947
WBGene00008874,0.505952656
WBGene00195181,1.377346635
NA,0.991307735
WBGene00044013,0.496679097
WBGene00044014,0.470978945
WBGene00008872,0.585302413
NA,1.779684544
WBGene00000601,1.824680805
WBGene00000144,0.785692453
WBGene00000144,0.785813212
NA,0.785140991
WBGene00000144,0.775543809
WBGene00008871,0.432141364
WBGene00012529,0.841112971
WBGene00012527,0.891600072
WBGene00004909,0.42933917
WBGene00012528,0.618286371
WBGene00012530,0.88592881
NA,1.000895739
NA,0.88838309
WBGene00009058,0.636936426
WBGene00009060,0.493454784
WBGene00009059,0.754831851
NA,0.805684268
NA,0.790829718
NA,0.663679123
WBGene00001178,0.800421655
NA,0.923705757
NA,1.342706203
WBGene00012532,0.459237158
WBGene00012531,0.495504409
WBGene00003570,0.369011074
WBGene00000173,0.626972973
WBGene00007946,0.516406715
WBGene00007948,0.881706178
WBGene00007947,0.424987853
WBGene00044024,0.75413096
WBGene00044024,0.970010519
WBGene00044016,0.908066869
WBGene00007949,0.408480853
NA,0.482991695
WBGene00007950,0.525217116
WBGene00007951,0.582023025
WBGene00007952,0.795270681
WBGene00007953,0.588167906
WBGene00009108,0.486787051
WBGene00009107,0.501117229
WBGene00006460,1.073558927
WBGene00006460,1.048584461
WBGene00006460,1.024933934
NA,1.001186728
WBGene00195256,0.710709095
WBGene00009109,0.388655871
WBGene00009110,0.883863449
WBGene00005112,0.532302022
WBGene00009338,0.353822082
WBGene00009339,0.551218152
WBGene00009340,0.872660041
WBGene00000725,0.694083929
WBGene00000298,1.22891748
WBGene00006934,0.519944906
WBGene00006934,0.554349005
WBGene00011891,1.103235126
WBGene00011891,1.062892914
WBGene00011890,0.703522146
NA,0.712540746
WBGene00011892,1.364308476
WBGene00003065,1.34712851
WBGene00003065,1.355131984
WBGene00011893,0.56425482
WBGene00005189,0.633195937
WBGene00011894,0.674539745
WBGene00011895,0.698116958
WBGene00011896,1.227240086
WBGene00011898,0.866286635
WBGene00011897,0.759306014
NA,0.729521573
WBGene00010418,0.680539489
WBGene00010375,0.627716482
WBGene00010375,0.605392039
WBGene00010375,0.611197472
WBGene00010375,0.588917494
WBGene00010375,0.590622246
WBGene00003114,0.474078357
WBGene00003114,0.736090243
WBGene00007862,0.666420877
WBGene00007862,0.624843597
WBGene00007862,0.68216908
WBGene00007862,0.662674606
WBGene00007862,0.621059597
WBGene00007862,0.645704567
WBGene00007862,0.606375694
WBGene00007862,0.650552452
WBGene00007863,0.646070778
WBGene00007863,0.654907882
WBGene00206383,0.581680536
WBGene00000174,0.757371485
WBGene00000174,0.69276768
WBGene00000174,0.793711364
WBGene00044286,0.373089641
WBGene00009255,0.434584409
WBGene00009256,0.698326111
WBGene00005022,1.213635921
NA,0.432293862
NA,0.791668296
NA,0.746026754
WBGene00000445,0.687367141
NA,0.655176103
NA,0.703971446
WBGene00001747,1.303406
WBGene00219209,0.632021129
WBGene00220253,0.738229513
WBGene00004083,0.795948625
WBGene00012117,0.969282448
WBGene00012117,1.00186646
WBGene00003405,0.744048476
WBGene00013862,0.609192014
WBGene00013863,0.608878434
WBGene00005610,0.672529459
WBGene00005609,0.418668151
WBGene00009238,0.486449033
WBGene00009236,0.707547963
WBGene00009237,1.268720508
WBGene00009240,0.445162684
WBGene00009239,0.628804505
WBGene00009241,0.677095711
WBGene00009242,0.418487787
WBGene00003838,0.506077051
WBGene00003838,1.096980691
WBGene00008370,0.540048122
WBGene00003923,1.645378351
WBGene00008371,0.864101291
WBGene00008371,1.128898978
WBGene00008372,0.786057293
NA,0.988942504
NA,0.830138564
WBGene00008375,0.811514795
WBGene00008376,1.073780298
WBGene00008376,1.046067715
WBGene00008376,1.002703786
WBGene00008376,1.028009176
WBGene00008376,1.040768385
WBGene00008376,1.031626344
WBGene00008376,1.027452946
WBGene00008376,1.000631332
WBGene00008376,0.991126478
WBGene00008377,0.996560037
WBGene00008378,1.187984347
WBGene00194677,0.596325874
WBGene00005399,0.347979575
NA,0.302900642
WBGene00077783,0.911165357
WBGene00077783,0.852923334
WBGene00008379,0.612102568
NA,0.595371246
WBGene00008380,0.968205929
WBGene00006481,0.741127193
WBGene00006481,0.78974396
NA,0.996708691
WBGene00206498,0.81881237
WBGene00007797,1.057244658
NA,0.970956743
WBGene00002985,0.950448453
WBGene00007799,0.457608879
WBGene00007799,0.445542276
WBGene00007799,0.458432138
WBGene00007799,0.445047557
WBGene00007799,0.740060866
WBGene00007799,0.834817886
WBGene00007799,0.720482945
WBGene00007799,0.745931923
WBGene00007799,0.7892766
WBGene00007799,0.896233022
WBGene00007799,0.720466435
WBGene00007799,0.68840009
WBGene00007799,0.836276293
WBGene00007800,0.53267628
WBGene00007800,0.507113218
