GeneID,LS,LS_EXP,SecondMax,RestMean,FoldDiff 
WBGene00004728,L1 larva Ce,28677,18570,12169.5,2.356464933
WBGene00006760,L1 larva Ce,19703,14073,8362.25,2.356184041
WBGene00013344,L1 larva Ce,10511,10511,4461.75,2.355802096
WBGene00009851,L1 larva Ce,9371,9371,3978.5,2.355410331
WBGene00000464,L1 larva Ce,19398,18633,8241.25,2.353769149
WBGene00001629,elongating embryo Ce,6838,4353,2905.25,2.35367008
WBGene00009980,elongating embryo Ce,7322,4512,3111.75,2.353016791
WBGene00019400,L1 larva Ce,6861,4558,2916,2.352880658
WBGene00014206,L1 larva Ce,8392,8392,3568.5,2.351688384
WBGene00013039,L1 larva Ce,9388,6973,3993.5,2.350820083
WBGene00017429,elongating embryo Ce,8613,7648,3664,2.350709607
WBGene00000418,elongating embryo Ce,5362,4270,2282,2.349693252
WBGene00016234,dauer larva Ce,7669,7669,3264,2.349571078
WBGene00011349,elongating embryo Ce,13803,8845,5878.5,2.348047971
WBGene00001979,elongating embryo Ce,13886,8456,5916.75,2.346896523
WBGene00001386,adult Ce,63568,63568,27089,2.346635166
WBGene00017317,L1 larva Ce,34020,29800,14498.75,2.346409173
WBGene00020245,L2L3_larva,5646,5278,2406.75,2.34590215
WBGene00017238,elongating embryo Ce,8108,5535,3456.5,2.345725445
WBGene00022666,L1 larva Ce,5645,5490,2407,2.345243041
WBGene00000869,L1 larva Ce,45833,34369,19543.25,2.345208704
WBGene00022336,L1 larva Ce,178984,123689,76336.5,2.344671291
WBGene00004094,dauer larva Ce,16102,12373,6867.75,2.344581559
WBGene00001814,L1 larva Ce,11952,11952,5102,2.342610741
WBGene00009881,elongating embryo Ce,16851,13263,7195.5,2.341880342
WBGene00010776,L1 larva Ce,6745,6541,2880.25,2.341810607
WBGene00019767,L1 larva Ce,13329,9474,5692.75,2.341399148
WBGene00011480,elongating embryo Ce,207496,164182,88650.25,2.340613817
WBGene00017004,L1 larva Ce,19586,17057,8371,2.339744356
WBGene00020369,L1 larva Ce,28525,28525,12191.75,2.339696926
WBGene00007433,L1 larva Ce,43853,33321,18743.5,2.339637741
WBGene00006508,elongating embryo Ce,26190,22646,11196.5,2.339123833
WBGene00004875,L2L3_larva,25297,14963,10815.5,2.338957977
WBGene00014083,L1 larva Ce,6994,4106,2990.25,2.338934872
WBGene00011564,L1 larva Ce,12029,12029,5144,2.338452566
WBGene00018532,elongating embryo Ce,38311,31144,16392,2.337176672
WBGene00003915,elongating embryo Ce,36217,29455,15499.5,2.336656021
WBGene00009945,elongating embryo Ce,9131,7454,3908,2.336489253
WBGene00016313,elongating embryo Ce,5292,3306,2265.25,2.336165986
WBGene00004882,L1 larva Ce,7111,4030,3044,2.336070959
WBGene00003593,elongating embryo Ce,7585,6261,3247.25,2.335822619
WBGene00015492,dauer larva Ce,8251,6841,3532.5,2.335739561
WBGene00019457,L1 larva Ce,7368,4109,3154.5,2.335710889
WBGene00011971,L2L3_larva,14096,14096,6036.25,2.335224684
WBGene00017766,L1 larva Ce,12040,12040,5157,2.334690712
WBGene00006351,L1 larva Ce,23172,23172,9926.25,2.33441632
WBGene00017591,L2L3_larva,32546,32546,13945.25,2.333841272
WBGene00000215,L1 larva Ce,77999,77999,33426.25,2.333465465
WBGene00009744,L1 larva Ce,10659,6149,4569.5,2.332640333
WBGene00018181,elongating embryo Ce,5298,3230,2271.5,2.332379485
WBGene00007577,L1 larva Ce,5778,3975,2477.5,2.332189707
WBGene00007185,L2L3_larva,13880,13533,5952.25,2.331891302
WBGene00008760,L1 larva Ce,39689,39689,17021.5,2.331698146
WBGene00001303,elongating embryo Ce,36404,35389,15621,2.330452596
WBGene00016409,L1 larva Ce,11257,6154,4833.5,2.328954174
WBGene00001233,L1 larva Ce,17272,12657,7417.5,2.328547354
WBGene00012735,L1 larva Ce,13890,8697,5965.5,2.328388232
WBGene00019607,elongating embryo Ce,7328,4944,3147.5,2.328196982
WBGene00010059,elongating embryo Ce,18516,18516,7955.25,2.327519563
WBGene00019719,dauer larva Ce,333741,333741,143432.5,2.32681575
WBGene00021628,elongating embryo Ce,15169,11958,6519.75,2.326622953
WBGene00004363,L1 larva Ce,7845,7845,3372.5,2.326167532
WBGene00006915,L2L3_larva,78277,78277,33651.25,2.326124587
WBGene00020275,L1 larva Ce,27397,15440,11782.75,2.325178757
WBGene00010793,L2L3_larva,17176,17176,7387.5,2.32500846
WBGene00004946,L1 larva Ce,18063,12200,7770.5,2.324560839
WBGene00019893,L1 larva Ce,28430,17847,12230.75,2.324469064
WBGene00022855,L1 larva Ce,20662,13718,8892.25,2.32359639
WBGene00022722,L2L3_larva,9702,7560,4176.5,2.322997725
WBGene00022019,L1 larva Ce,12858,6520,5535.5,2.3228254
WBGene00004429,L1 larva Ce,272306,192419,117248.25,2.322473896
WBGene00013020,L1 larva Ce,6587,6071,2836.5,2.322228098
WBGene00003815,L2L3_larva,17107,9233,7367,2.322112122
WBGene00004477,L1 larva Ce,550270,439393,236972,2.322088686
WBGene00003958,L2L3_larva,25578,25578,11015.5,2.322000817
WBGene00015814,L1 larva Ce,24161,24161,10406.5,2.321722001
WBGene00009353,L1 larva Ce,12062,8502,5197,2.320954397
WBGene00010766,L1 larva Ce,9498,5958,4092.5,2.320830788
WBGene00011444,elongating embryo Ce,7359,5830,3171,2.320719016
WBGene00011464,adult Ce,8041,5043,3465.5,2.320300101
WBGene00007984,elongating embryo Ce,15999,15999,6895.5,2.320208832
WBGene00003515,L2L3_larva,101358,90576,43688.5,2.320015565
WBGene00000766,L1 larva Ce,6150,3809,2651.25,2.319660537
WBGene00007764,L1 larva Ce,5846,4297,2520.25,2.31961115
WBGene00009094,elongating embryo Ce,11086,11086,4780.5,2.319004288
WBGene00012352,elongating embryo Ce,8554,8554,3688.75,2.318942731
WBGene00007287,elongating embryo Ce,15886,13291,6851,2.318785579
WBGene00007384,L1 larva Ce,24566,24566,10596.5,2.31831265
WBGene00022180,L1 larva Ce,9885,9885,4264.25,2.318109867
WBGene00013219,L1 larva Ce,13551,13551,5846.75,2.317697866
WBGene00021313,L1 larva Ce,12146,7852,5241,2.317496661
WBGene00015658,L1 larva Ce,7375,6157,3182.5,2.317360566
WBGene00003132,L1 larva Ce,22448,14756,9689,2.316854165
WBGene00010626,elongating embryo Ce,6066,4730,2619.25,2.315930133
WBGene00008920,dauer larva Ce,257634,184628,111252,2.315769604
WBGene00004387,elongating embryo Ce,11045,7686,4770,2.315513627
WBGene00000833,L1 larva Ce,163645,146234,70676.75,2.315400751
WBGene00008878,L1 larva Ce,22316,11448,9638.25,2.315358078
WBGene00001563,L1 larva Ce,12892,9705,5570,2.31454219
WBGene00009319,L2L3_larva,14595,13111,6306.75,2.31418718
WBGene00001159,L1 larva Ce,6296,5351,2721,2.3138552
WBGene00000532,L1 larva Ce,14890,9880,6436.5,2.313369067
WBGene00020143,dauer larva Ce,5660,4834,2447.25,2.312800082
WBGene00018898,L1 larva Ce,31091,16272,13446.75,2.312157213
WBGene00002201,L1 larva Ce,19645,9244,8500,2.311176471
WBGene00018149,elongating embryo Ce,5974,3887,2585.5,2.310578225
WBGene00008860,elongating embryo Ce,5506,3432,2383,2.310532942
WBGene00014119,L1 larva Ce,29498,17158,12774.75,2.309086283
WBGene00018317,L1 larva Ce,6237,5503,2701.25,2.30893105
WBGene00001006,L1 larva Ce,96919,96919,41977,2.308859614
WBGene00004226,dauer larva Ce,8499,8499,3682.25,2.308099667
WBGene00007955,L1 larva Ce,23010,23010,9970.25,2.307865901
WBGene00013103,L1 larva Ce,6860,4731,2973,2.307433569
WBGene00017158,L1 larva Ce,9175,6538,3977,2.307015338
WBGene00018051,dauer larva Ce,20521,20521,8895.75,2.306831914
WBGene00019488,dauer larva Ce,5896,5896,2556,2.306729264
WBGene00006725,L1 larva Ce,193593,126002,83995.5,2.304802043
WBGene00023500,L2L3_larva,6556,6556,2844.5,2.304798734
WBGene00004509,L1 larva Ce,7865,7865,3412.5,2.304761905
WBGene00007934,L1 larva Ce,13112,9930,5690.25,2.30429243
WBGene00009800,elongating embryo Ce,5889,5571,2557.75,2.302414231
WBGene00010456,L2L3_larva,5292,4108,2298.75,2.302120718
WBGene00008119,L1 larva Ce,6586,4252,2861,2.30199231
WBGene00008402,L1 larva Ce,9912,6548,4306,2.30190432
WBGene00007228,L2L3_larva,5681,5221,2468.25,2.30163071
WBGene00016955,L1 larva Ce,11578,9284,5030.5,2.301560481
WBGene00013301,elongating embryo Ce,8100,4948,3519.5,2.301463276
WBGene00019657,elongating embryo Ce,7429,7161,3228,2.301425031
WBGene00020115,L1 larva Ce,23016,14084,10003.5,2.300794722
WBGene00019520,L2L3_larva,9203,9203,4000.75,2.30031869
WBGene00018407,L1 larva Ce,6227,4680,2707.25,2.300120048
WBGene00002134,elongating embryo Ce,32530,30869,14145.5,2.299671274
WBGene00001833,elongating embryo Ce,9426,7164,4099.25,2.29944502
WBGene00002041,L2L3_larva,6141,6141,2670.75,2.299354114
WBGene00001086,L1 larva Ce,27387,26498,11912,2.299110141
WBGene00000411,elongating embryo Ce,19880,14065,8648.75,2.298598063
WBGene00017659,elongating embryo Ce,15356,12960,6681,2.298458315
WBGene00007583,L1 larva Ce,6071,3861,2641.5,2.298315351
WBGene00000479,adult Ce,99913,99913,43474.25,2.29821101
WBGene00012592,L1 larva Ce,6229,6229,2710.75,2.297888038
WBGene00018674,L1 larva Ce,5429,3083,2362.75,2.29774627
WBGene00020581,L1 larva Ce,14357,9530,6251.25,2.296660668
WBGene00020340,L2L3_larva,10963,10963,4773.5,2.296637687
WBGene00000566,L1 larva Ce,15527,15476,6761.25,2.296468848
WBGene00022073,elongating embryo Ce,8577,8577,3735,2.296385542
WBGene00008743,L2L3_larva,7422,6301,3235,2.294281298
WBGene00020268,L2L3_larva,17705,10645,7720.75,2.293171
WBGene00001503,L1 larva Ce,55381,52672,24150.75,2.293137894
WBGene00008414,L1 larva Ce,17582,9662,7667.5,2.293055103
WBGene00020284,L1 larva Ce,9867,6060,4304.75,2.292119171
WBGene00003020,elongating embryo Ce,7675,4579,3350,2.291044776
WBGene00020779,elongating embryo Ce,11890,8464,5190.5,2.290723437
WBGene00002061,adult Ce,14296,9203,6241.5,2.290475046
WBGene00003933,L1 larva Ce,18647,18647,8141.75,2.290293856
WBGene00016888,L1 larva Ce,12874,7596,5623.75,2.289219827
WBGene00022880,L1 larva Ce,9892,5020,4321.5,2.289020016
WBGene00009781,elongating embryo Ce,6572,6187,2871.25,2.288898563
WBGene00001854,elongating embryo Ce,26947,26947,11775.25,2.288443982
WBGene00006713,L1 larva Ce,15243,10318,6661.5,2.288223373
WBGene00007625,elongating embryo Ce,7662,4176,3348.5,2.288188741
WBGene00003826,L1 larva Ce,18298,9814,7999,2.287535942
WBGene00020389,dauer larva Ce,12134,11837,5308,2.285983421
WBGene00000761,L1 larva Ce,6835,4430,2990.25,2.28576206
WBGene00006662,L1 larva Ce,6574,6574,2877.5,2.284622068
WBGene00000566,elongating embryo Ce,15476,15476,6774,2.284617656
WBGene00012319,dauer larva Ce,8849,4938,3874.75,2.283760243
WBGene00009711,L1 larva Ce,21666,21666,9489.75,2.283094918
WBGene00003406,elongating embryo Ce,11997,6457,5255.25,2.282859997
WBGene00022307,dauer larva Ce,6821,6821,2988.5,2.282415928
WBGene00016203,L1 larva Ce,6613,5894,2898.25,2.281721729
WBGene00012602,elongating embryo Ce,6903,5757,3025.5,2.281606346
WBGene00003019,elongating embryo Ce,8443,8443,3700.5,2.28158357
WBGene00012326,L1 larva Ce,43577,31091,19104,2.28104062
WBGene00016292,L1 larva Ce,12264,9352,5376.5,2.28103785
WBGene00004210,L2L3_larva,27688,25705,12144.5,2.279879781
WBGene00015680,elongating embryo Ce,22444,22444,9846.5,2.279388615
WBGene00020511,L1 larva Ce,22177,18645,9734,2.278302856
WBGene00003658,elongating embryo Ce,5944,5545,2609,2.278267535
WBGene00017828,L1 larva Ce,6432,5049,2823.5,2.278023729
WBGene00004485,dauer larva Ce,194798,182390,85570.5,2.276462099
WBGene00020576,L1 larva Ce,17653,17653,7755,2.276337847
WBGene00018812,L1 larva Ce,17218,9199,7567,2.27540637
WBGene00013343,L1 larva Ce,18229,12568,8012,2.275212182
WBGene00010374,L1 larva Ce,7621,5221,3350,2.274925373
WBGene00007390,L1 larva Ce,7377,4379,3243,2.274745606
WBGene00000846,L1 larva Ce,7957,4673,3498,2.274728416
WBGene00004700,L1 larva Ce,40588,22624,17864.25,2.272023735
WBGene00012107,L1 larva Ce,6629,6629,2918,2.27176148
WBGene00016995,L1 larva Ce,25621,19723,11278.25,2.271717687
WBGene00013263,L2L3_larva,19652,19652,8651,2.271644897
WBGene00006844,L1 larva Ce,20359,20359,8963.25,2.271385937
WBGene00009133,elongating embryo Ce,5681,5681,2501.5,2.271037378
WBGene00016210,L2L3_larva,6340,6340,2793.25,2.269757451
WBGene00010337,elongating embryo Ce,30563,20806,13473,2.268462852
WBGene00004361,L1 larva Ce,5510,3113,2429.5,2.26795637
WBGene00003747,dauer larva Ce,6362,6362,2805.25,2.267890562
WBGene00006875,L1 larva Ce,8487,8487,3743,2.267432541
WBGene00003247,L1 larva Ce,24876,24876,10972,2.267225665
WBGene00002891,L2L3_larva,36345,29187,16037.75,2.266215647
WBGene00004732,elongating embryo Ce,63074,54862,27833.75,2.266097813
WBGene00004496,L1 larva Ce,149737,114211,66095,2.265481504
WBGene00000970,elongating embryo Ce,10450,6164,4614.75,2.264478032
WBGene00004915,elongating embryo Ce,11167,5989,4933.25,2.263619318
WBGene00020517,L2L3_larva,19811,18966,8753.75,2.263144367
WBGene00007047,elongating embryo Ce,12205,12205,5393.75,2.262804171
WBGene00000868,elongating embryo Ce,42553,42553,18807,2.262614984
WBGene00004059,dauer larva Ce,11176,10636,4939.75,2.262462675
WBGene00018218,L1 larva Ce,8379,6485,3704,2.262149028
WBGene00004418,L1 larva Ce,414237,319693,183144,2.261810379
WBGene00001037,L1 larva Ce,42830,29821,18938,2.261590453
WBGene00017830,elongating embryo Ce,5779,3151,2556,2.260954617
WBGene00009285,L1 larva Ce,24732,15473,10945.25,2.259610333
WBGene00011738,elongating embryo Ce,21901,16204,9693,2.259465594
WBGene00019361,dauer larva Ce,6682,6682,2957.5,2.259340659
WBGene00019007,L2L3_larva,31536,31536,13966.75,2.257934022
WBGene00000788,L1 larva Ce,33414,18794,14799,2.25785526
WBGene00001385,L1 larva Ce,203355,137798,90069.75,2.257750244
WBGene00009289,L1 larva Ce,5742,4087,2543.25,2.257741079
WBGene00007576,L1 larva Ce,6650,6058,2945.5,2.257681209
WBGene00001392,L1 larva Ce,9955,8348,4410.25,2.257241653
WBGene00013860,elongating embryo Ce,5678,5678,2516.25,2.256532538
WBGene00022146,L2L3_larva,7543,7543,3342.75,2.256525316
WBGene00022148,L1 larva Ce,8145,4391,3610.25,2.256076449
WBGene00012128,L1 larva Ce,6935,4147,3075.5,2.2549179
WBGene00004436,L1 larva Ce,219417,144406,97360,2.253666804
WBGene00000437,elongating embryo Ce,8153,8153,3617.75,2.25361067
WBGene00007143,L1 larva Ce,26155,14652,11606.75,2.253430116
WBGene00044069,adult Ce,6109,3395,2711.25,2.253204242
WBGene00016722,L2L3_larva,15689,15689,6965.25,2.252467607
WBGene00008506,L2L3_larva,68159,48848,30287,2.250437481
WBGene00012995,L1 larva Ce,7248,3876,3220.75,2.250407514
WBGene00003928,L2L3_larva,9372,6159,4164.75,2.250315145
WBGene00012244,dauer larva Ce,11605,9727,5158.25,2.249794019
WBGene00002001,L1 larva Ce,13310,7768,5920.5,2.248120936
WBGene00017874,L1 larva Ce,9611,7188,4275.25,2.248055669
WBGene00219316,dauer larva Ce,5669,5669,2521.75,2.248042034
WBGene00003787,elongating embryo Ce,8873,4759,3948.25,2.247324764
WBGene00006342,L1 larva Ce,34863,34863,15513.5,2.247268508
WBGene00011064,L1 larva Ce,10796,7080,4806.25,2.246241873
WBGene00001768,L1 larva Ce,19258,19258,8574,2.246092839
WBGene00018073,L2L3_larva,37225,37225,16577,2.245581227
WBGene00001005,elongating embryo Ce,42169,34650,18784,2.244942504
WBGene00015510,elongating embryo Ce,25557,19462,11384.5,2.244894374
WBGene00022666,elongating embryo Ce,5490,5490,2445.75,2.244710212
WBGene00004237,L1 larva Ce,24503,24503,10916.25,2.244635291
WBGene00006382,L1 larva Ce,11709,6949,5216.5,2.244608454
WBGene00018878,elongating embryo Ce,5719,4403,2548.25,2.244285294
WBGene00000941,L1 larva Ce,9254,7356,4124,2.243937924
WBGene00021660,L1 larva Ce,6176,3496,2753.25,2.243167166
WBGene00000455,elongating embryo Ce,8992,8992,4008.75,2.243093234
WBGene00001030,dauer larva Ce,50705,47074,22608.75,2.242715763
WBGene00008683,elongating embryo Ce,5314,3885,2369.75,2.242430636
WBGene00012875,L2L3_larva,5819,5819,2595.75,2.241741308
WBGene00008924,L1 larva Ce,5501,4696,2454.25,2.241417948
WBGene00003157,adult Ce,12028,6175,5366.25,2.241416259
WBGene00007185,L1 larva Ce,13533,13533,6039,2.240933929
WBGene00001099,L1 larva Ce,22008,22008,9824.5,2.240114001
WBGene00008177,elongating embryo Ce,5309,5309,2370.5,2.239611896
WBGene00011507,L1 larva Ce,20022,12212,8944,2.238595707
WBGene00001000,L2L3_larva,67572,67572,30190.75,2.238168976
WBGene00010444,elongating embryo Ce,25090,25090,11210.75,2.238030462
WBGene00020894,elongating embryo Ce,34420,25778,15386.5,2.237025964
WBGene00010697,dauer larva Ce,16718,15286,7474.75,2.236596542
WBGene00004420,L1 larva Ce,302493,214661,135259.75,2.236385917
WBGene00018703,L1 larva Ce,5692,5340,2546.25,2.235444281
WBGene00010524,L1 larva Ce,7336,7336,3282,2.235222425
WBGene00015332,L2L3_larva,8384,8384,3751,2.235137297
WBGene00000961,L1 larva Ce,29602,29602,13244.75,2.234998773
WBGene00012184,elongating embryo Ce,8170,5436,3655.5,2.234988374
WBGene00019211,dauer larva Ce,29117,29117,13028.75,2.234826825
WBGene00020107,dauer larva Ce,28264,19222,12652,2.233955106
WBGene00003411,L1 larva Ce,35244,25882,15776.75,2.233920167
WBGene00003025,elongating embryo Ce,17444,14395,7809,2.233832757
WBGene00006307,elongating embryo Ce,10261,5454,4593.75,2.233687075
WBGene00020374,dauer larva Ce,6961,4970,3116.5,2.233595379
WBGene00013687,L1 larva Ce,8891,5821,3982.5,2.232517263
WBGene00001458,dauer larva Ce,7050,7050,3158.75,2.231895528
WBGene00020025,L1 larva Ce,7701,7701,3450.5,2.231850456
WBGene00016048,L1 larva Ce,6428,6428,2880.25,2.231750716
WBGene00004358,L1 larva Ce,31292,31292,14021.5,2.23171558
WBGene00011883,L1 larva Ce,7712,5428,3455.75,2.231642914
WBGene00010776,elongating embryo Ce,6541,6541,2931.25,2.231471215
WBGene00019971,L1 larva Ce,24010,16037,10760.5,2.231308954
WBGene00017010,L1 larva Ce,5264,3995,2359.25,2.231217548
WBGene00016937,L1 larva Ce,6693,6693,3000,2.231
WBGene00001303,L2L3_larva,35389,35389,15874.75,2.229263453
WBGene00018226,elongating embryo Ce,6369,6369,2857,2.229261463
WBGene00001972,elongating embryo Ce,35185,35185,15786,2.228873686
WBGene00004269,L1 larva Ce,5431,3053,2437,2.228559705
WBGene00010139,L1 larva Ce,28020,20538,12573.75,2.228452132
WBGene00022087,L1 larva Ce,12550,7551,5635.25,2.227052926
WBGene00007609,dauer larva Ce,9989,9989,4486.25,2.22658122
WBGene00009234,L1 larva Ce,5634,4439,2530.5,2.226437463
WBGene00004085,L1 larva Ce,7366,5691,3309,2.226050166
WBGene00006584,elongating embryo Ce,27868,27868,12519.25,2.226011942
WBGene00004726,elongating embryo Ce,6110,3353,2745.25,2.225662508
WBGene00012344,dauer larva Ce,54410,40431,24449.75,2.225380628
WBGene00013882,L1 larva Ce,57206,57206,25710.25,2.225026983
WBGene00000369,L1 larva Ce,15503,10975,6968.75,2.22464574
WBGene00015328,L1 larva Ce,13204,13204,5938,2.223644325
WBGene00007071,L2L3_larva,21211,21211,9544.25,2.222385206
WBGene00022114,L1 larva Ce,84394,65180,37978.5,2.222152007
WBGene00004048,L1 larva Ce,20799,20799,9360.75,2.221937345
WBGene00006467,elongating embryo Ce,6819,6404,3069.5,2.221534452
WBGene00007064,elongating embryo Ce,9423,9391,4242,2.22135785
WBGene00015647,elongating embryo Ce,22027,22027,9918.25,2.220855494
WBGene00016151,dauer larva Ce,9543,6911,4297.5,2.220593368
WBGene00008094,elongating embryo Ce,9082,8110,4090,2.220537897
WBGene00013530,L1 larva Ce,6825,3690,3074.5,2.21987315
WBGene00020408,L1 larva Ce,5959,5820,2685.25,2.219160227
WBGene00013002,L1 larva Ce,5595,3247,2522.5,2.218037661
WBGene00015887,dauer larva Ce,6673,4779,3009.75,2.217127668
WBGene00000198,L2L3_larva,26297,18043,11861.75,2.216957869
WBGene00010988,L2L3_larva,40265,40265,18173.25,2.215619111
WBGene00000095,elongating embryo Ce,9077,9077,4097.5,2.215253203
WBGene00021986,L1 larva Ce,6902,4953,3115.75,2.215196983
WBGene00009577,dauer larva Ce,6030,6030,2722.5,2.214876033
WBGene00017763,L1 larva Ce,6630,3971,2994.75,2.21387428
WBGene00012245,L1 larva Ce,28102,19998,12694.75,2.213671006
WBGene00019122,L1 larva Ce,9712,6296,4387.75,2.213435132
WBGene00012316,dauer larva Ce,14831,13225,6700.75,2.213334328
WBGene00003690,dauer larva Ce,5707,4307,2578.75,2.213087736
WBGene00013892,L1 larva Ce,7619,6550,3443.5,2.212574416
WBGene00004738,L1 larva Ce,20828,14051,9413.75,2.212508299
WBGene00007363,L1 larva Ce,7498,7371,3389,2.212452051
WBGene00006933,L1 larva Ce,12521,8049,5660.75,2.211897717
WBGene00022593,L1 larva Ce,5728,4158,2590,2.211583012
WBGene00013869,dauer larva Ce,5326,4424,2409,2.210875882
WBGene00007296,elongating embryo Ce,20786,20786,9403.25,2.210512323
WBGene00003477,elongating embryo Ce,7144,4902,3232,2.21039604
WBGene00022122,L1 larva Ce,52442,41513,23728,2.21013149
WBGene00022245,L2L3_larva,26046,26046,11785.25,2.210050699
WBGene00004105,L1 larva Ce,10333,6375,4675.5,2.210031013
WBGene00000464,elongating embryo Ce,18633,18633,8432.5,2.209664987
WBGene00007064,L1 larva Ce,9391,9391,4250,2.209647059
WBGene00004224,L2L3_larva,5880,5880,2661.75,2.209072978
WBGene00001148,L1 larva Ce,17471,12003,7909.5,2.20886276
WBGene00000835,elongating embryo Ce,8098,7650,3667.5,2.208043626
WBGene00016422,L2L3_larva,199390,199390,90320,2.207595217
WBGene00001088,elongating embryo Ce,18679,18169,8462.75,2.207202151
WBGene00007336,dauer larva Ce,8000,8000,3624.75,2.207048762
WBGene00015344,L1 larva Ce,42295,29797,19164.5,2.206945133
WBGene00008764,L1 larva Ce,12771,10334,5788,2.206461645
WBGene00011864,elongating embryo Ce,5901,5384,2675.25,2.205775161
WBGene00015091,L1 larva Ce,10549,6282,4784.75,2.20471289
WBGene00011311,dauer larva Ce,12514,12202,5676.75,2.204430352
WBGene00008664,L1 larva Ce,7564,4417,3431.75,2.204123261
WBGene00014109,elongating embryo Ce,12164,9863,5518.75,2.20412231
WBGene00012722,L2L3_larva,8003,6493,3631.5,2.203772546
WBGene00020441,L1 larva Ce,5688,3427,2581.25,2.203583535
WBGene00004951,L1 larva Ce,150329,150329,68249,2.202654984
WBGene00020181,L2L3_larva,26140,18997,11867.75,2.202607908
WBGene00003396,elongating embryo Ce,6667,5340,3027.5,2.202146986
WBGene00006519,dauer larva Ce,41959,29292,19055.75,2.201907561
WBGene00021870,elongating embryo Ce,5318,5318,2416.25,2.200931195
WBGene00004759,L1 larva Ce,17973,9612,8169.5,2.200012241
WBGene00020389,L1 larva Ce,11837,11837,5382.25,2.199266106
WBGene00004860,elongating embryo Ce,6943,5477,3157.25,2.199065643
WBGene00000838,L1 larva Ce,20237,13593,9202.75,2.199016598
WBGene00000896,elongating embryo Ce,13942,10196,6340.25,2.198966918
WBGene00022499,elongating embryo Ce,9928,8099,4516,2.198405669
WBGene00016173,L1 larva Ce,17548,15110,7983,2.198171114
WBGene00011481,elongating embryo Ce,33603,29401,15290,2.197710922
WBGene00011661,L1 larva Ce,7786,6375,3543,2.197572679
WBGene00016393,L1 larva Ce,21764,15682,9906,2.197052292
WBGene00003990,L2L3_larva,14208,10546,6469,2.196320915
WBGene00004143,L1 larva Ce,204527,204527,93165.5,2.195308349
WBGene00012018,L1 larva Ce,110307,110307,50267.75,2.194389047
WBGene00019464,L1 larva Ce,9027,9027,4114.5,2.193948232
WBGene00008832,L1 larva Ce,7002,7002,3192.25,2.193437231
WBGene00006943,elongating embryo Ce,11822,9809,5389.75,2.1934227
WBGene00022069,L1 larva Ce,100963,64515,46040.25,2.192929013
WBGene00010369,elongating embryo Ce,11078,7377,5053.75,2.192035617
WBGene00001803,dauer larva Ce,6366,6366,2904.25,2.191960059
WBGene00017075,L1 larva Ce,162579,162579,74195,2.191239302
WBGene00007443,elongating embryo Ce,8085,4992,3691.25,2.190314934
WBGene00007007,dauer larva Ce,20414,20414,9321,2.190108357
WBGene00002282,L2L3_larva,14382,14382,6569.75,2.189124396
WBGene00004194,elongating embryo Ce,5612,4006,2564.25,2.188554158
WBGene00019427,L1 larva Ce,8250,7500,3770.25,2.188183807
WBGene00001241,L2L3_larva,12269,7526,5609.25,2.187279939
WBGene00013668,L1 larva Ce,17544,13078,8022,2.186985789
WBGene00012428,dauer larva Ce,6238,5009,2853,2.186470382
WBGene00008570,dauer larva Ce,7676,7676,3512.75,2.185182549
WBGene00008735,dauer larva Ce,10049,6678,4599,2.185040226
WBGene00001752,L1 larva Ce,5984,5065,2739,2.184738956
WBGene00012803,L2L3_larva,18051,11939,8265,2.184029038
WBGene00001086,elongating embryo Ce,26498,26498,12134.25,2.183736119
WBGene00011155,adult Ce,7454,5242,3414.5,2.183042905
WBGene00017137,L1 larva Ce,8674,6831,3976.25,2.181452373
WBGene00000187,elongating embryo Ce,6120,4115,2806,2.181040627
WBGene00014207,L1 larva Ce,8417,8417,3859.25,2.180993716
WBGene00014087,elongating embryo Ce,5777,4302,2651,2.179177669
WBGene00014772,dauer larva Ce,8998,8627,4129.25,2.179088212
WBGene00015633,dauer larva Ce,5642,5642,2589.25,2.179009366
WBGene00018349,elongating embryo Ce,26309,25946,12084,2.177176432
WBGene00000929,elongating embryo Ce,11957,9978,5494.75,2.176077165
WBGene00009254,elongating embryo Ce,18760,9992,8621.25,2.176018559
WBGene00003759,L1 larva Ce,9638,9638,4430,2.175620767
WBGene00022369,L1 larva Ce,13109,8309,6025.5,2.175587088
WBGene00009082,L2L3_larva,40762,40762,18739,2.17524948
WBGene00008927,L1 larva Ce,7059,6370,3246.25,2.174509049
WBGene00000271,L1 larva Ce,8397,5662,3862,2.17426204
WBGene00001225,L1 larva Ce,42163,38566,19399,2.17346255
WBGene00017777,dauer larva Ce,15606,12627,7180.25,2.173461927
WBGene00019466,L1 larva Ce,108133,108133,49754,2.173352896
WBGene00019657,L1 larva Ce,7161,7161,3295,2.173292868
WBGene00006893,L1 larva Ce,6100,6100,2807,2.173138582
WBGene00044789,elongating embryo Ce,5765,3709,2653,2.173011685
WBGene00017098,elongating embryo Ce,9857,5354,4537.5,2.172341598
WBGene00011746,L1 larva Ce,6495,6364,2992,2.17078877
WBGene00004395,elongating embryo Ce,6466,5622,2979,2.170527022
WBGene00007217,elongating embryo Ce,6376,4959,2938.75,2.169629945
WBGene00008510,L1 larva Ce,5539,5539,2553.25,2.169391951
WBGene00003902,L1 larva Ce,531821,467168,245269.5,2.168312815
WBGene00015915,L1 larva Ce,5324,3722,2456,2.167752443
